1079;6
101;5
728;6
719;7
476;5
256;9
73;9
1127;9
574;8
539;9
179;9
63;8
1046;9
137;8
412;7
1280;5
667;8
1172;9
605;6
187;9
1110;8
258;5
935;10
504;10
1207;10
418;9
730;8
929;9
817;8
801;5
1122;7
1020;5
571;10
246;7
402;7
765;7
1151;9
689;8
370;5
896;8
914;7
933;7
788;9
671;8
1204;7
363;10
280;8
945;8
1159;6
637;10
341;9
1185;7
192;5
1109;6
234;5
263;8
963;6
189;8
464;7
1097;0
1116;10
120;10
1210;9
1242;9
440;10
668;5
636;5
374;9
526;6
282;10
1016;7
1235;9
688;6
368;10
502;5
1084;7
943;10
264;10
138;6
1087;6
952;9
108;9
283;7
1176;5
771;8
813;6
354;5
798;7
54;5
209;10
441;7
1107;10
812;6
186;5
1171;8
190;7
53;8
696;9
1085;10
313;8
1163;5
937;10
861;5
1086;10
650;6
1039;5
15;6
79;7
35;8
331;10
986;0
197;8
52;7
350;5
419;10
317;5
1106;10
367;10
159;9
204;6
576;7
1123;5
988;6
783;7
1138;9
611;0
946;8
560;7
111;6
444;5
228;0
980;5
295;10
61;8
658;10
1258;5
86;8
944;10
1124;5
377;6
176;10
956;5
718;7
1274;6
697;10
564;10
469;6
800;7
1268;8
904;5
924;10
823;8
1014;7
857;10
991;5
456;5
842;9
222;8
164;10
532;10
642;6
835;10
695;5
421;6
548;5
711;5
1201;10
610;10
301;6
144;9
713;8
1230;8
58;5
756;10
733;6
618;10
829;9
77;10
1007;6
512;10
451;9
429;8
628;5
356;8
676;10
1231;7
308;6
1093;5
508;6
343;8
569;8
632;10
541;6
834;10
777;6
941;10
67;5
716;8
48;9
1173;10
5;7
866;8
715;6
408;10
721;5
811;6
1150;9
692;8
582;10
507;5
215;8
679;5
1049;0
361;8
1042;9
227;5
1024;8
359;8
1144;10
981;8
392;8
102;5
554;6
893;6
145;7
194;10
850;7
72;9
21;9
450;6
1272;5
940;7
118;10
459;7
1145;10
749;6
127;10
1128;5
1081;10
136;7
