zoner;1,00;2,00;3,00;4,00;5,00;6,00;7,00;8,00;9,00;10,00;11,00;12,00;13,00;14,00;15,00;16,00;17,00;18,00;19,00;20,00;21,00;22,00;23,00;24,00;
102120103140;0;0;0;0;0;0;0;0;0;0;0;0;26;0;175;106;0;122;0;0;0;0;0;0;
102120103160;0;0;0;0;0;0;50;0;0;0;0;101;0;0;0;0;0;0;0;106;0;0;0;0;
102120103170;0;0;0;0;0;0;0;0;0;55;0;0;59;29;72;0;0;195;0;0;0;0;59;0;
102120103180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;71;0;0;67;0;0;0;0;
102120103190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;88;0;0;
102120103210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;101;0;96;0;0;0;0;0;
102120103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;
102120103230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;
102120103240;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;
102120103260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;
102120147110;0;63;0;0;0;0;0;0;0;0;0;17;81;0;0;114;0;0;0;0;0;0;0;0;
102120147120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;150;0;0;0;0;0;0;
102120147130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;
102120147150;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;
102120147160;46;0;0;0;0;0;0;0;0;0;0;43;0;143;0;171;0;0;0;0;0;199;0;26;
102120147210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;66;0;0;0;0;0;
102120147220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;
102120147230;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;88;0;0;0;0;0;0;0;0;
102120153030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;
102120157120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;
102120157140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;
102120157230;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102120161020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;
102120167030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;
102130102120;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;31;0;0;0;0;0;53;0;0;
102130102130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;
102130102140;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;
102130102150;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;45;0;0;0;0;36;0;0;0;
102130102160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;
102130102180;0;0;0;0;0;0;0;0;0;0;0;0;26;78;0;24;0;0;0;0;0;0;0;35;
102130102210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;
102130102340;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;37;0;0;63;0;0;0;0;0;
102130102350;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;142;42;0;0;0;0;0;121;0;
102130102410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;
102130102420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;
102130102430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;
102130102440;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;124;33;0;0;0;79;0;0;0;
102130102450;0;0;0;0;0;0;0;131;0;0;0;0;83;0;55;42;0;0;0;0;0;0;0;0;
