0,05820970968096262;5.0;530;26
0,04570650514760444;5.0;530;26
0,13087908925672243;5.0;530;26
0,6475515560596987;5.0;160;21
0,25408981422390964;5.0;717;51
0,09473958275295824;5.0;407;59
0,5535470987018571;5.0;1072;31
0,2799652627636351;5.0;18;66
0,3505202174172659;5.0;18;66
0,14870213124133036;5.0;534;53
0,1524575422605492;5.0;1199;90
0,30611039734634127;5.0;1199;90
0,7124544294865818;5.0;893;36
0,24410987005502216;5.0;1281;28
0,1128958336130883;5.0;209;57
0,10284142222919357;5.0;209;57
0,03885810800571177;5.0;209;57
0,2878694647086597;5.0;1129;58
0,427524036117493;5.0;1129;58
0,6326860338768956;5.0;19;15
0,2795762675752165;5.0;19;15
0,7599551122471;5.0;19;15
0,12553295179363455;5.0;742;54
0,01665478193775538;5.0;742;54
0,05630554716559266;5.0;742;54
0,26777005427367206;5.0;1043;82
0,5097795668445313;5.0;762;17
0,17590175125786867;5.0;46;96
0,18903533327123778;5.0;46;96
0,6022695531638245;5.0;184;16
0,17218355697519616;5.0;368;62
0,11596619666011199;5.0;368;62
0,40891419967409304;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,516164469346909;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,516164469346909;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,6522744170362753;5.0;1054;14
0,15997955726739166;5.0;869;149
0,19440058785547043;5.0;869;149
0,3932724356779276;5.0;205;27
0,46109398976843163;5.0;205;27
0,3145169874168263;5.0;205;27
0,1376296346072352;5.0;205;27
0,7266029969189576;5.0;205;27
0,16231746543218017;5.0;1071;32
0,2477341232333592;5.0;1071;32
0,24720200471927023;5.0;1071;32
0,4878584669813262;5.0;579;12
0,7472817122487578;5.0;1130;18
0,066402372110417;5.0;419;121
0,9123521152760514;5.0;419;121
0,10617555941530799;5.0;419;121
0,10259869216977169;5.0;419;121
0,09039880100533204;5.0;419;121
0,19327329156193285;5.0;115;75
0,14849789224612375;5.0;115;75
0,14740806994787636;5.0;115;75
0,11381895814920395;5.0;115;75
0,11219804745309236;5.0;115;75
0,9853733204792592;5.0;22;8
0,9853733204792592;5.0;22;8
0,9853733204792592;5.0;22;8
0,5929071724913091;5.0;22;8
0,18300676023138585;5.0;361;200
0,42471841940467936;5.0;391;32
0,6502488986890607;5.0;391;32
0,5993872027752178;5.0;391;32
0,42471841940467936;5.0;391;32
0,5993872027752178;5.0;391;32
0,5993872027752178;5.0;391;32
0,5993872027752178;5.0;391;32
0,5993872027752178;5.0;391;32
0,6502488986890607;5.0;391;32
0,5993872027752178;5.0;391;32
0,5606007319079649;5.0;857;19
0,502687278385108;5.0;857;19
0,15474426722602108;5.0;1258;153
0,5634934780668082;5.0;524;40
0,3034517861067647;5.0;917;34
0,19686493216047674;5.0;917;34
0,09451144352691943;5.0;917;34
0,3302717177722094;5.0;621;72
0,3900711656328595;5.0;621;72
0,29633397750547164;5.0;926;54
0,3793945370393812;5.0;1116;63
0,43302756814643817;5.0;637;80
0,3355324110063549;5.0;236;22
0,2531945234241899;5.0;421;45
0,6263668082281748;5.0;67;24
0,1466946978604129;5.0;1264;154
0,3969988863406291;5.0;741;59
0,21367927248336271;5.0;26;49
0,4337493322328658;5.0;26;49
0,45901297436829713;5.0;26;49
0,2384050690273991;5.0;26;49
0,20851011309350098;5.0;26;49
0,6232610756644457;5.0;1188;50
0,24232420485485084;5.0;1188;50
0,6904045351798056;5.0;828;22
0,14867813484211623;5.0;700;63
0,12180341207943979;5.0;700;63
0,12527515199519623;5.0;1132;90
0,14000444238476906;5.0;1132;90
0,38801795939123074;5.0;292;47
0,19234507635621023;5.0;839;46
0,22284338714428342;5.0;839;46
0,2011307580371593;5.0;433;126
0,42870859773570524;5.0;333;10
0,6810755773354913;5.0;333;10
0,13275381564314936;5.0;1021;194
0,12837559016156752;5.0;289;92
0,15595585570202042;5.0;289;92
0,203187685108982;5.0;289;92
0,13329666635505433;5.0;697;214
0,8376572453697839;5.0;459;10
0,4864336283632953;5.0;459;10
0,6406928717223135;5.0;459;10
0,8387862525203618;5.0;459;10
0,22851676099103901;5.0;1069;180
0,26879671598652344;5.0;1125;48
0,2360700034167802;5.0;1125;48
0,24599527263393384;5.0;766;50
0,201133138410595;5.0;1042;193
0,13965415320484031;5.0;734;47
0,14448330195567038;5.0;734;47
0,27322358879239594;5.0;734;47
0,309584468167478;5.0;867;161
0,2835867660090374;5.0;1168;106
0,18100571696491863;5.0;1168;106
0,2351392145907767;5.0;1168;106
0,3287514690170852;5.0;948;56
0,306639125172097;5.0;948;56
0,1058746839112723;5.0;532;52
0,112127005381637;5.0;532;52
0,02653383473631532;5.0;1192;32
0,35794058591759703;5.0;951;119
0,38448604988388624;5.0;1219;109
0,14247507855170238;5.0;75;43
0,2552291542366103;5.0;992;14
0,167191956357861;5.0;595;76
0,22777634286548598;5.0;777;95
0,46483261701307144;5.0;976;54
0,17313304864603452;5.0;976;54
0,184137032346404;5.0;976;54
0,5420345987647783;5.0;231;152
0,39246820165952223;5.0;231;152
0,14038094435352666;5.0;194;116
0,14072353292788709;5.0;194;116
0,13963967421461176;5.0;194;116
0,28332071080222554;5.0;194;116
0,26380650015954954;5.0;260;46
0,30304814062697116;5.0;260;46
0,29651233924700704;5.0;260;46
0,2717527689747907;5.0;260;46
0,08984785715490506;5.0;260;46
0,3905193762724406;5.0;928;30
0,8259829436047561;5.0;394;7
0,8259829436047561;5.0;394;7
0,4271318701276936;5.0;730;30
0,5748542682877322;5.0;730;30
0,4901074568733472;5.0;730;30
0,14050966322293768;5.0;983;45
0,349211031709423;5.0;1282;29
0,10672983688137228;5.0;1282;29
0,6385780083934613;5.0;1282;29
0,24810459183389133;5.0;1220;28
0,509745610916766;5.0;1114;29
0,34381313036688166;5.0;594;53
0,1784181658247701;5.0;197;21
0,3890674458057586;5.0;31;29
0,19762283539111603;5.0;493;114
0,5453013574975598;5.0;493;114
0,43025839077170813;5.0;493;114
0,33088291166052564;5.0;493;114
0,2308778628732031;5.0;493;114
0,2942977006447891;5.0;493;114
0,19539825248141618;5.0;493;114
0,2291993761425919;5.0;493;114
0,48501585985495344;5.0;225;13
0,12025972330993451;5.0;225;13
0,4237927840865354;5.0;225;13
0,4135392049846429;5.0;225;13
0,17488949982599844;5.0;225;13
0,6409138440017013;5.0;225;13
0,1289323797992925;5.0;225;13
0,22947444048586485;5.0;225;13
0,28092371863193777;5.0;225;13
0,20444889882649298;5.0;225;13
0,3378050956087568;5.0;25;26
0,44256248809951515;5.0;25;26
0,40190283742897615;5.0;25;26
0,23102385280041804;5.0;176;44
0,27623278419731734;5.0;176;44
0,2597443674109401;5.0;303;37
0,8962752018515492;5.0;399;12
0,8037357432026146;5.0;399;12
0,3553041870467373;5.0;758;97
0,3194710025361631;5.0;270;22
0,3660204824541664;5.0;270;22
0,3130185331302169;5.0;270;22
0,5075381191612218;5.0;270;22
0,3799238377029801;5.0;270;22
0,38689655031611747;5.0;270;22
