649;5
1213;10
921;5
647;8
488;5
234;5
1013;9
809;5
1018;10
261;5
669;7
540;9
1170;6
895;10
794;6
1166;6
403;5
825;7
1082;8
277;10
593;6
1181;5
773;6
1127;8
328;10
159;10
640;10
994;7
523;10
153;9
1244;10
415;6
1210;10
726;5
1098;5
316;10
762;9
86;7
714;5
1217;5
139;10
505;5
1116;10
987;5
8;5
70;10
27;10
179;9
425;8
1218;5
710;5
871;8
510;8
1133;5
162;8
543;8
1239;5
719;9
1261;8
1078;5
835;9
226;5
15;7
1175;8
14;9
692;9
658;10
721;5
1120;10
238;10
377;8
656;9
192;5
748;5
664;7
334;7
999;8
930;6
389;10
1157;7
18;9
1189;7
308;5
711;5
906;5
483;6
733;6
1122;6
1022;7
986;0
152;5
247;7
155;7
765;6
299;8
233;5
1190;9
562;9
912;9
1253;9
884;5
891;5
320;10
521;9
820;8
940;5
911;5
544;5
263;7
278;5
1199;10
210;8
92;5
143;8
1224;6
138;7
273;10
993;6
1273;5
286;0
707;6
1099;10
805;5
311;10
546;5
1092;10
369;10
30;10
126;7
449;6
453;5
146;9
964;6
1205;10
493;10
1066;8
60;8
936;8
662;6
1241;7
803;5
913;10
187;10
1151;10
56;7
149;10
1104;5
731;5
812;7
877;5
982;0
1176;5
659;8
7;8
551;5
621;10
1093;6
824;7
1087;8
842;10
169;7
779;5
1226;7
36;9
888;10
29;6
1240;10
17;10
931;5
47;6
216;7
28;10
550;5
5;10
616;6
220;5
1144;10
1254;5
527;9
814;10
506;10
706;5
440;10
74;7
790;5
61;9
1057;9
1242;9
602;5
165;10
908;5
1011;5
623;6
856;6
907;10
1108;5
541;6
980;5
1111;10
892;8
997;8
176;7
516;7
76;10
843;5
772;10
474;8
1001;10
1019;6
1106;10
1187;6
208;6
1168;6
44;10
241;5
736;10
1006;5
479;5
545;7
80;10
140;5
264;10
787;9
102;5
399;5
183;10
512;10
78;5
604;5
39;7
352;10
205;7
1081;10
962;5
770;6
96;7
468;8
1162;7
464;9
290;5
227;5
202;10
1046;8
1084;6
1014;5
275;6
283;6
457;8
981;8
1132;5
429;10
782;5
863;5
203;5
1188;10
122;7
1164;5
675;6
651;6
79;9
874;5
996;9
1247;6
228;0
393;5
781;9
534;10
901;8
41;8
511;10
1121;10
1260;6
460;6
427;10
774;5
171;7
783;6
1101;9
584;5
589;10
556;7
1198;10
348;10
818;8
454;7
147;8
575;9
720;5
1270;6
209;9
67;5
256;10
166;9
582;10
878;5
9;7
157;5
1137;6
16;6
1064;5
91;5
239;7
303;10
292;9
728;5
793;7
402;9
832;9
50;9
326;9
1277;5
1048;5
740;5
1230;8
929;8
577;6
1100;6
497;9
1126;5
101;5
294;10
620;10
1056;10
462;10
1229;6
881;5
1209;9
1264;6
229;9
609;10
223;6
1020;5
792;7
699;6
211;5
1195;8
97;8
952;10
763;6
1097;0
1257;5
960;6
496;8
801;5
83;6
1274;5
883;8
696;9
746;8
367;10
442;9
329;5
941;10
280;7
244;0
62;7
365;9
1083;10
1279;5
769;6
231;10
151;8
752;10
749;5
1091;8
898;6
959;6
807;6
469;5
184;5
72;10
718;6
418;10
507;5
386;5
1203;9
1007;5
1069;6
661;10
1135;5
536;7
894;7
46;6
268;7
401;5
52;8
839;6
1041;5
1160;10
1233;8
135;10
789;6
323;5
1136;5
1280;5
1103;10
1043;9
992;10
173;6
1036;7
705;6
813;5
478;7
1031;8
475;5
1096;9
555;7
552;6
269;7
1165;7
351;10
950;10
499;6
518;5
867;6
90;5
1158;5
1058;10
850;5
49;5
182;9
382;6
1139;7
54;5
397;0
1080;5
423;7
612;10
753;10
435;10
1017;5
670;9
565;6
1002;5
515;6
924;10
1000;9
201;7
158;5
535;9
33;5
804;9
645;5
1028;8
110;7
949;5
400;6
1073;10
340;10
1021;8
89;10
632;10
470;9
808;6
383;7
979;10
671;9
103;7
1119;5
1251;10
314;9
416;7
407;10
830;9
599;9
356;8
800;8
919;5
1109;6
1072;5
990;6
339;7
1102;5
848;5
1008;5
142;7
301;6
685;8
388;8
387;5
694;10
1231;8
1194;10
641;5
164;10
1256;0
235;5
105;7
1115;8
590;6
1245;6
983;10
1191;10
115;10
631;5
344;6
1197;10
829;8
112;6
654;5
954;10
729;7
1155;10
133;6
955;5
1238;6
254;5
332;8
1065;8
1196;10
524;5
1248;6
34;10
613;5
969;6
648;9
325;9
903;9
1146;10
869;7
760;5
413;6
917;9
175;9
1129;5
1125;9
683;5
676;10
306;9
1276;7
156;5
914;6
465;6
1039;5
755;9
834;8
291;10
1088;7
73;8
1225;9
1154;7
1250;9
566;9
569;6
1061;7
193;5
798;9
217;10
890;8
319;7
221;7
121;10
900;9
539;9
502;5
849;8
1150;10
1265;10
150;10
509;6
882;5
113;9
414;9
910;7
995;8
638;10
1271;7
1079;6
853;7
1045;6
1182;5
837;10
608;5
596;10
410;10
750;5
862;5
212;10
378;5
622;7
42;8
1077;5
445;10
1086;10
742;10
1192;10
258;6
598;6
232;5
459;9
240;10
259;10
1016;9
392;6
66;7
338;7
447;5
678;9
438;7
634;5
646;7
64;10
757;5
473;6
1060;5
958;10
503;5
735;10
433;10
188;6
775;7
935;10
925;6
1145;10
998;5
741;6
189;7
864;10
125;9
421;6
476;5
889;5
136;6
626;6
163;7
12;8
684;7
197;10
185;8
1173;10
298;6
876;6
951;9
494;8
576;9
1262;5
513;10
504;10
409;6
639;10
816;10
186;5
492;9
583;10
13;10
288;6
695;6
196;10
561;10
724;5
284;7
1071;6
495;0
57;8
531;7
1180;10
236;6
968;10
902;10
390;5
321;7
148;10
681;10
1184;8
697;10
945;10
1141;10
1140;5
727;5
833;6
48;8
297;10
1015;6
943;10
747;6
961;8
1275;10
1105;6
501;5
1114;10
1032;10
628;6
370;5
1204;6
1026;5
928;6
1269;5
293;6
558;10
815;5
337;7
1152;10
1076;10
116;8
1054;10
687;7
124;7
25;7
977;10
975;6
778;7
198;5
636;5
591;6
1212;5
31;5
944;10
1138;7
194;10
19;5
1027;6
355;8
40;5
131;5
701;10
1107;10
114;6
84;6
563;5
219;5
1268;7
785;8
1068;6
381;10
737;0
625;9
485;5
603;6
1147;10
276;8
688;5
331;10
1134;5
252;7
1030;9
1252;8
1128;5
923;6
313;6
384;5
1167;10
514;10
411;10
617;6
586;6
723;6
836;10
353;9
249;7
971;10
564;10
771;6
672;5
1055;6
1005;9
1062;5
22;6
302;5
160;5
361;9
780;5
88;10
336;8
75;10
450;6
667;9
243;10
213;10
579;5
1075;6
1047;9
1161;9
909;8
1179;10
947;9
380;10
1249;5
111;6
1163;5
222;8
581;10
732;5
571;9
195;8
1216;8
660;10
3;5
686;7
1272;5
132;5
682;10
1050;10
38;6
45;8
206;8
939;5
601;10
178;10
1052;9
270;10
716;9
840;7
145;9
665;6
37;5
791;7
880;5
342;6
767;5
595;6
698;6
942;9
1220;8
452;5
1029;10
1074;10
443;6
673;5
230;9
607;8
786;8
1208;10
404;10
431;10
677;9
472;10
248;7
394;5
98;5
359;5
1051;5
567;6
754;5
53;7
605;9
859;7
1263;10
702;7
618;10
58;6
99;5
1142;9
802;7
1185;6
777;6
467;6
451;9
1090;7
295;10
904;5
592;9
455;5
128;5
875;6
289;10
1267;7
709;5
725;10
327;5
255;9
549;7
730;6
426;10
585;8
905;5
1033;9
347;10
1282;6
1246;6
1023;10
191;10
866;7
242;10
168;7
776;10
703;8
104;5
759;5
1223;6
557;6
756;7
487;10
838;5
619;7
745;6
225;10
1063;5
712;7
797;8
245;5
106;5
873;5
1130;10
257;5
788;9
262;9
886;5
432;10
708;5
274;10
852;5
973;6
588;9
77;10
35;10
630;8
167;7
207;7
715;6
1153;5
363;10
1040;10
481;5
266;9
100;5
690;10
246;7
1201;10
1193;8
24;7
127;10
700;8
1278;9
548;5
860;6
85;7
796;5
282;10
868;5
1219;8
95;9
1156;9
520;10
1;5
542;5
322;10
59;6
854;5
554;5
693;7
915;7
926;6
6;9
1113;9
547;5
525;9
279;8
1259;7
1266;9
335;10
572;10
932;10
679;5
482;6
1255;5
368;10
318;8
190;8
1183;9
1085;10
1004;5
422;9
984;5
1206;10
11;10
119;10
120;10
1049;0
847;8
717;10
218;8
2;6
1143;10
1149;9
1089;10
304;6
652;5
250;10
629;6
532;10
650;7
379;5
657;10
439;10
1281;5
827;6
108;6
526;6
357;8
841;5
916;9
1159;5
391;10
963;5
713;5
1034;9
315;10
893;6
784;9
1237;5
500;7
674;9
237;10
896;10
655;10
375;8
957;7
333;10
627;5
642;7
885;5
324;7
934;5
1178;8
436;8
879;5
1059;6
200;5
81;10
130;5
831;5
559;10
764;6
978;10
419;10
63;9
346;6
633;9
107;6
948;10
224;8
976;9
181;10
600;8
82;6
417;9
828;5
570;9
857;10
43;10
1124;5
530;10
1228;9
846;6
1177;10
823;8
1235;9
287;7
1003;9
529;7
872;5
819;10
965;7
821;5
484;7
1174;10
817;7
606;0
734;10
65;6
1118;6
643;10
946;8
870;5
574;7
738;10
406;5
522;8
281;10
587;9
956;5
144;9
1110;8
991;5
491;10
448;7
312;5
296;8
477;5
87;5
739;10
614;9
1186;7
1038;10
376;5
1037;10
1053;10
272;9
810;6
374;10
972;10
1171;9
1202;10
615;5
897;6
508;7
486;5
93;5
970;6
177;9
174;6
373;10
635;10
214;9
1234;7
154;10
1214;7
766;9
317;5
265;10
953;10
55;10
21;8
858;10
967;10
1227;6
668;6
722;10
795;6
845;8
1094;8
653;5
118;10
23;6
137;8
412;9
251;5
215;6
1222;10
761;5
844;6
644;6
354;6
933;8
271;10
260;10
1236;8
267;10
199;5
1067;10
666;8
307;6
51;6
799;10
305;8
974;8
26;9
180;10
129;6
573;8
1042;10
751;9
743;10
927;6
1148;7
350;7
578;9
1095;10
704;5
989;8
988;5
32;10
360;5
1010;7
285;7
1207;10
624;5
553;5
405;6
1172;10
966;10
441;8
366;10
922;10
172;8
396;5
537;10
1200;8
1243;6
395;8
528;6
434;10
517;7
1123;5
69;7
758;9
204;8
341;9
94;5
117;6
861;5
887;9
865;8
637;10
253;5
471;7
811;5
663;7
461;10
10;9
691;9
1012;8
161;5
568;9
1131;5
538;5
611;0
689;8
533;8
310;5
372;5
768;8
349;9
330;10
1025;10
1215;7
1232;8
937;10
428;5
446;10
371;7
458;5
109;5
826;8
420;10
358;9
1112;5
597;5
362;7
1221;6
444;6
385;6
300;6
398;8
345;7
141;7
1035;5
463;7
1009;0
985;7
594;6
498;9
1117;5
920;10
560;7
490;9
170;6
68;9
806;7
430;5
822;9
4;5
20;6
408;10
918;6
437;10
1211;5
343;9
938;8
899;5
1258;6
123;10
1070;5
480;6
610;10
680;6
744;8
1044;10
489;7
519;9
134;6
1024;8
456;5
851;10
364;6
424;10
466;5
1169;9
309;5
855;5
71;10
580;10
