161;5
522;8
360;5
977;10
403;5
108;7
1070;6
352;10
191;10
1151;9
668;5
645;5
528;7
579;5
475;5
1090;7
383;6
38;7
245;5
647;8
644;6
1146;10
1188;10
575;9
913;7
53;6
10;6
791;7
589;7
1075;7
1248;6
600;9
104;5
1253;9
29;6
86;7
625;9
259;10
832;8
803;5
1170;6
764;7
849;6
11;9
753;9
78;6
630;8
1119;5
851;10
1041;5
267;7
1282;6
1037;10
959;7
834;7
196;8
687;7
102;5
720;7
6;9
806;7
386;6
288;6
938;6
268;7
477;5
506;9
273;9
291;10
848;5
708;5
1165;6
107;6
323;5
178;10
735;10
882;5
261;5
380;9
990;5
1079;5
215;8
474;9
1118;7
613;5
1074;10
67;6
256;9
935;10
926;6
221;6
228;0
211;5
1260;8
498;8
1127;9
316;9
1229;8
461;10
1121;10
986;0
431;10
80;8
113;8
1162;5
858;10
925;6
407;10
226;7
681;8
39;8
20;7
1095;10
44;10
716;9
551;6
1279;5
103;7
278;5
1278;10
265;10
985;6
457;10
174;5
1153;5
812;5
69;7
1189;8
527;7
299;8
12;6
328;9
1049;0
1054;10
130;5
902;9
612;10
368;10
967;9
619;6
529;6
501;5
168;7
364;6
989;9
1055;6
883;8
237;10
213;10
761;5
388;7
734;10
871;6
636;5
618;10
23;8
793;7
805;5
135;9
626;5
309;5
755;9
1115;8
909;9
918;7
51;6
751;9
155;8
210;9
200;6
931;8
216;7
994;7
1233;7
675;6
1270;5
330;10
473;8
331;10
801;5
33;6
488;5
1183;9
1076;10
570;10
27;10
417;6
553;6
95;9
82;7
479;6
295;10
212;10
665;7
183;9
97;5
525;9
752;10
999;8
139;9
87;5
144;9
7;9
1143;9
252;5
425;8
313;6
743;10
455;5
494;8
1040;9
142;7
346;6
292;9
111;6
485;5
545;5
163;7
872;5
497;9
850;6
970;6
138;5
780;6
157;5
767;5
621;10
1255;7
737;0
667;9
348;10
218;9
721;5
358;9
762;6
906;5
609;10
943;10
440;10
533;7
896;6
781;10
1228;6
1267;6
555;5
60;7
1065;6
13;7
377;7
954;9
1174;9
799;10
9;7
1133;5
870;5
958;9
511;10
905;5
836;10
188;8
287;7
792;9
581;9
766;8
929;10
510;8
227;5
1207;10
964;6
712;8
1045;6
1210;10
740;5
561;8
444;8
680;5
1244;9
833;6
1265;10
543;10
939;5
692;9
750;5
536;8
1082;7
406;5
234;5
391;10
739;10
1209;8
622;8
662;6
1187;7
820;8
602;6
197;9
701;8
831;5
411;10
173;6
1215;6
1250;10
1145;10
1240;10
322;10
690;10
68;8
911;5
893;5
412;9
699;5
629;7
1069;6
1132;6
492;9
642;7
89;10
940;7
263;8
646;6
524;5
774;5
422;9
1268;8
177;9
517;8
1232;8
416;7
421;6
343;8
72;10
1206;9
500;7
607;7
244;0
661;10
1108;9
827;6
998;5
367;10
1142;7
1280;5
682;8
838;6
1131;5
235;6
573;8
50;8
566;9
357;8
562;8
117;5
487;10
1226;8
282;10
441;8
674;9
508;6
1005;6
891;5
470;8
963;5
1241;7
308;6
942;8
1254;5
59;6
804;9
1011;5
710;5
1072;5
1116;10
30;10
816;10
285;5
1134;5
1071;7
1251;9
1092;8
1107;10
1201;9
800;7
250;9
254;7
224;8
1117;5
1205;10
660;10
114;7
458;5
639;10
507;5
921;6
372;8
205;7
41;8
56;8
449;5
923;5
430;5
1178;8
706;5
1212;5
866;7
975;7
830;7
137;10
729;7
121;10
742;9
890;9
1030;7
843;6
1200;8
119;8
280;7
260;10
489;7
241;5
824;6
52;5
777;6
556;8
686;6
779;7
202;9
143;6
1238;6
198;5
122;7
1214;6
1247;6
1160;10
610;10
1155;9
802;7
758;8
1180;9
25;7
229;9
542;5
1017;8
1078;5
807;6
410;9
537;10
1164;5
434;10
35;9
789;8
919;5
141;6
116;6
361;7
476;6
79;6
628;6
424;10
264;10
897;8
34;10
784;9
1035;5
90;5
351;10
1087;8
928;6
539;9
521;8
154;6
993;5
1105;6
916;6
723;5
199;6
387;6
1224;5
466;5
1176;5
279;8
1266;10
236;6
853;5
1057;8
399;5
91;5
1042;8
1077;5
814;10
81;7
381;10
362;7
912;9
1098;6
874;5
683;5
987;5
340;9
754;5
283;6
439;10
946;7
1217;5
955;5
717;10
559;10
1067;10
1016;10
349;10
531;7
727;5
338;10
176;8
719;7
705;6
451;8
620;10
1204;6
689;10
1135;5
223;7
1159;6
558;10
746;8
1047;8
1258;5
124;5
447;5
564;9
1257;5
707;6
565;7
854;7
635;9
1043;6
274;10
419;10
885;5
1109;6
281;10
697;10
435;7
194;10
978;9
586;7
809;5
450;6
195;9
1050;9
1220;7
481;5
1053;10
957;7
1080;5
1136;5
828;5
608;5
826;6
844;9
968;9
895;10
837;9
165;9
302;6
788;8
49;6
973;6
48;9
184;5
172;10
572;8
1281;5
1243;7
502;6
74;7
748;6
845;9
1148;7
257;5
1156;9
815;5
158;5
1019;6
898;5
1052;9
99;5
715;6
1138;7
345;7
83;6
318;8
1025;10
1163;6
663;7
375;10
436;9
418;9
231;10
1149;6
615;6
1058;11
847;9
785;7
790;7
415;6
772;10
26;8
1048;5
584;5
583;9
334;5
514;6
603;5
1274;5
378;5
468;8
127;10
1051;6
862;5
182;9
18;10
587;10
1242;8
669;6
676;10
57;6
1213;9
876;5
840;7
1102;5
535;9
783;6
1126;5
944;10
171;7
1185;7
134;5
888;9
484;9
413;6
1203;7
92;5
1101;10
350;7
247;8
980;5
640;10
576;7
1216;10
1179;10
1003;8
516;6
884;5
491;9
217;9
307;6
1122;6
538;5
818;9
787;7
286;0
523;10
214;10
353;8
204;6
678;10
15;8
312;7
1;5
1141;9
462;9
825;8
1032;10
32;10
700;9
611;0
934;5
568;9
728;6
132;6
769;8
315;9
329;5
666;7
650;5
839;6
325;9
856;6
369;10
864;8
262;6
1024;8
499;5
679;5
684;7
179;9
305;7
887;9
242;10
965;6
4;5
147;7
1018;10
2;7
169;8
1154;9
1264;6
1219;7
1239;5
303;8
201;7
290;5
924;10
760;5
222;9
389;7
366;10
187;8
949;5
1113;10
432;10
1196;10
1252;10
859;7
189;7
560;8
275;6
293;8
1190;10
437;10
238;10
162;9
344;7
945;10
128;5
243;10
373;10
548;6
515;5
398;9
317;5
725;10
118;10
863;5
835;10
1063;5
326;9
320;8
526;5
741;7
443;5
160;5
1013;9
908;6
365;9
1000;10
796;5
593;6
869;8
983;10
478;8
736;10
1012;9
339;9
249;8
151;7
841;5
469;5
359;6
563;6
126;5
571;10
547;5
277;9
651;6
22;6
376;5
3;5
614;9
1223;5
601;8
724;5
1202;10
459;8
112;5
953;10
253;5
37;5
1272;5
1039;5
269;7
880;5
976;9
786;7
1147;9
604;5
504;8
653;5
1193;9
336;8
1010;6
634;5
88;8
248;8
1161;10
404;10
810;6
1096;9
14;10
306;7
808;6
146;8
1106;10
192;5
136;5
672;6
904;5
1262;5
592;9
718;9
1172;9
71;10
149;9
490;6
1230;7
997;7
842;8
598;6
1015;6
1034;10
1235;8
1006;5
452;5
632;10
120;10
984;5
757;5
85;8
917;7
1237;6
670;7
899;5
1184;9
732;5
1197;10
914;8
463;6
643;10
503;6
1140;6
1177;9
578;9
1130;10
294;10
65;6
982;0
206;9
685;9
1008;5
996;8
482;6
98;5
464;6
713;7
150;10
446;9
397;0
297;9
657;10
1234;7
941;10
460;6
1083;10
648;8
623;6
19;5
733;6
605;6
1028;7
390;5
1191;9
1089;10
337;6
795;5
915;7
691;6
574;6
881;5
1246;7
702;9
763;6
519;9
868;5
956;6
534;9
310;5
726;5
1195;9
209;10
392;9
1022;7
483;6
1009;0
544;6
8;5
569;9
1166;7
271;9
467;6
16;5
1029;7
40;10
654;5
903;6
1182;5
927;7
36;9
1103;10
829;9
1222;9
1169;9
1275;10
314;8
673;5
61;9
813;6
100;6
495;0
1263;9
656;10
300;7
509;8
549;5
688;5
332;8
1060;5
230;9
1261;7
1194;10
1027;8
860;9
937;10
24;10
520;9
901;6
775;6
703;7
1004;5
1245;5
1086;10
493;9
649;5
512;10
745;6
73;6
21;5
384;6
616;6
55;10
239;7
164;10
335;9
145;7
106;5
123;10
246;7
1221;6
428;5
289;10
852;5
433;10
