pathSize;angle_to_destination;route_ID;number_of_edges
0,10216714061707077;90.0;13;34
0,09302748481855372;90.0;13;34
0,08233020054815299;90.0;13;34
0,47424717554172924;90.0;1225;58
0,2417971863208812;90.0;1225;58
0,15261290128791094;90.0;668;54
0,1067916655305452;90.0;668;54
0,14865136934804335;90.0;668;54
0,1432153726965646;90.0;668;54
0,213091477520569;90.0;231;112
0,2033551952642405;90.0;231;112
0,21322960786516543;90.0;231;112
0,1919031462199634;90.0;231;112
0,17441227480217614;90.0;231;112
0,19911548458786088;90.0;231;112
0,051227110966105105;90.0;582;89
0,05139910069980802;90.0;582;89
0,04966981478539889;90.0;582;89
0,036563670243557445;90.0;582;89
0,041518808210344815;90.0;582;89
0,0462728926921645;90.0;582;89
0,03781399435973287;90.0;582;89
0,04755401148554572;90.0;582;89
0,05271371043721884;90.0;582;89
0,0387247540919895;90.0;582;89
0,28818021646777736;90.0;1096;66
0,28686400642791154;90.0;1096;66
0,287260677970375;90.0;1096;66
0,26864430819376106;90.0;1096;66
0,19254123649873645;90.0;1096;66
0,33990329974012723;90.0;1096;66
0,1478122297719664;90.0;947;83
0,3662241785878282;90.0;947;83
0,09317748422169547;90.0;947;83
0,16821872242654168;90.0;947;83
0,08749592682575957;90.0;947;83
0,3885570644937515;90.0;947;83
0,34139400427663946;90.0;947;83
0,07224894612639887;90.0;947;83
0,3882755090280068;90.0;947;83
0,3433685911761193;90.0;947;83
0,36121981305178297;90.0;10;104
0,2525653464691382;90.0;10;104
0,11711081308843263;90.0;909;52
0,09262982485312277;90.0;909;52
0,18199376521476918;90.0;909;52
0,1406221635388223;90.0;909;52
0,13375564372920912;90.0;909;52
0,2916979959077515;90.0;60;80
0,269145201848179;90.0;60;80
0,2934659200884191;90.0;60;80
0,9182920372914103;90.0;650;15
0,21064447211562043;90.0;1215;103
0,24296040780314532;90.0;1215;103
0,2580959125420512;90.0;1215;103
0,31025395113867726;90.0;1215;103
0,10708962645765863;90.0;115;59
0,1138058730916025;90.0;115;59
0,3164631651745524;90.0;115;59
0,11382840396438532;90.0;115;59
0,10648022849986738;90.0;115;59
0,11565723971099984;90.0;115;59
0,11945259106929629;90.0;115;59
0,2544272455102954;90.0;1207;125
0,1954748637577206;90.0;1207;125
0,14392798935976336;90.0;1207;125
0,18294493448501759;90.0;1207;125
0,6179179328311557;90.0;1113;19
0,5458378127907084;90.0;1113;19
0,6179179328311557;90.0;1113;19
0,5458378127907084;90.0;1113;19
0,5458378127907084;90.0;1113;19
0,42375377917905;90.0;1113;19
0,5458378127907084;90.0;1113;19
0,5458378127907084;90.0;1113;19
0,3836355966616809;90.0;1093;36
0,44858022488163973;90.0;1093;36
0,16708533065265563;90.0;642;29
0,24626710408950592;90.0;642;29
0,16708533065265563;90.0;642;29
0,16439818744776225;90.0;642;29
0,16439818744776225;90.0;642;29
0,24626710408950592;90.0;642;29
4,440892098500626E-16;90.0;523;56
2,220446049250313E-16;90.0;523;56
4,440892098500626E-16;90.0;523;56
