pathSize;angle_to_destination;route_ID;number_of_edges
0,08684441024906997;10.0;381;75
0,08406649307178782;10.0;1219;107
0,1582270401028365;10.0;1219;107
0,37724916029827016;10.0;279;111
0,44641640741419275;10.0;972;32
0,2871471573445983;10.0;972;32
0,48397811802545143;10.0;972;32
0,43996844598565565;10.0;972;32
0,19457536256077845;10.0;305;123
0,10899516293601663;10.0;305;123
0,1249378946915769;10.0;1230;72
0,2085847017261393;10.0;425;79
0,7521713164579535;10.0;205;24
0,5329897830310664;10.0;205;24
0,961188057061743;10.0;205;24
0,4386819739144825;10.0;205;24
0,211751798938129;10.0;1037;15
0,21472800254573832;10.0;1037;15
0,21472800254573832;10.0;1037;15
0,4133036202034983;10.0;1037;15
0,388332355636148;10.0;1037;15
0,23799262975633417;10.0;1037;15
0,21472800254573832;10.0;1037;15
0,2687570594316069;10.0;291;58
0,2518311422134467;10.0;291;58
0,25831132628647224;10.0;291;58
0,08043991038765119;10.0;291;58
0,19622685770926185;10.0;291;58
0,14545609006658178;10.0;291;58
0,06621416884931985;10.0;291;58
0,10329350992447695;10.0;1072;24
0,35227059607407707;10.0;756;36
0,08641901299707722;10.0;756;36
0,3099259042827618;10.0;657;85
0,22915916157504035;10.0;657;85
0,24290438813044335;10.0;657;85
0,12599982254766573;10.0;582;89
0,03569617616188436;10.0;582;89
0,5001304391847199;10.0;543;26
0,41612247073723885;10.0;543;26
0,22980913079875864;10.0;1122;53
0,029664046369817676;10.0;1122;53
0,248129430898284;10.0;1122;53
0,18308206356288426;10.0;902;57
0,14241281372401793;10.0;954;57
0,08433600794616569;10.0;954;57
0,12398689595803392;10.0;954;57
0,34387279720573805;10.0;954;57
0,23922763300765393;10.0;954;57
0,1500090262616951;10.0;954;57
0,20430578835435864;10.0;206;33
0,20566026597407983;10.0;206;33
0,892663770270264;10.0;462;14
0,6693599119392422;10.0;462;14
0,07930165902002861;10.0;942;165
0,24604298590800622;10.0;88;13
0,44674324221331174;10.0;88;13
0,32676704002423573;10.0;88;13
0,30674350381859083;10.0;883;21
0,18841607570452013;10.0;506;51
0,2015462870632836;10.0;580;92
0,07232063206398776;10.0;580;92
0,17469319142572992;10.0;580;92
0,4817806044953761;10.0;1164;26
0,16481231235065397;10.0;1250;82
0,18240030224603165;10.0;1250;82
0,1008845408847796;10.0;1250;82
0,06321017922705652;10.0;1250;82
0,05341932158545304;10.0;1250;82
0,1267041230898096;10.0;122;46
0,055067143375978844;10.0;349;114
0,04798317991294332;10.0;349;114
0,0934706976767854;10.0;508;279
0,4378647955906141;10.0;137;19
0,20171707760268576;10.0;137;19
0,4189905449291471;10.0;270;20
0,0;10.0;270;20
0,3254524454341543;10.0;270;20
0,25739080070240594;10.0;270;20
0,48631034049103095;10.0;270;20
0,48631034049103095;10.0;270;20
0,519816117011414;10.0;270;20
0,3943104627437968;10.0;270;20
0,08181687749237421;10.0;772;32
0,14140082717626434;10.0;772;32
0,08091236834048554;10.0;772;32
0,20613361749068004;10.0;772;32
0,47261873195958803;10.0;772;32
0,3766734725626242;10.0;772;32
0,30811844199615823;10.0;472;55
0,2420472217303813;10.0;472;55
0,1423135177204764;10.0;472;55
0,22264430333518526;10.0;271;86
0,09826847821805762;10.0;271;86
0,23357894552603442;10.0;271;86
0,11447887537462154;10.0;271;86
0,20763427702215775;10.0;271;86
0,10460853398528736;10.0;271;86
0,09045095279293314;10.0;1024;96
0,20204713196745372;10.0;395;164
0,15918722308823163;10.0;410;13
0,19036097897791038;10.0;410;13
0,6357137697249324;10.0;1266;10
0,342615835012561;10.0;214;80
0,2036036398961143;10.0;214;80
0,37118905246819733;10.0;214;80
0,3721785548530485;10.0;214;80
0,251130936648698;10.0;214;80
0,10568200373999326;10.0;214;80
0,2249618058367704;10.0;127;44
0,21844975877749406;10.0;127;44
0,13041102358964118;10.0;1263;93
0,09761425403451263;10.0;1263;93
0,20044191288178603;10.0;561;32
0,10172075057148433;10.0;561;32
0,018361593830893863;10.0;1154;124
0,04689947479669798;10.0;1154;124
0,34587465918276794;10.0;821;50
0,06935388945860099;10.0;821;50
0,3715550011215405;10.0;946;26
0,6081574466524129;10.0;946;26
0,0654127307297161;10.0;83;103
0,5229044518002544;10.0;977;17
0,4676393254811655;10.0;977;17
0,654225395623339;10.0;977;17
0,36885796200663545;10.0;977;17
0,33113261879487577;10.0;977;17
0,17877740797026864;10.0;977;17
0,5837590956103007;10.0;977;17
0,42486435353223784;10.0;977;17
0,1861105242794483;10.0;268;71
0,22026855828445924;10.0;707;82
0,33324199023489687;10.0;169;50
0,30579793561843216;10.0;169;50
0,20593404938799664;10.0;169;50
0,193484627040434;10.0;668;54
0,1462153585841064;10.0;668;54
0,21419818244753985;10.0;537;41
0,12203614283947584;10.0;537;41
0,2501065957754549;10.0;73;12
0,18879045470420452;10.0;73;12
0,43659523621744767;10.0;661;26
0,1581161962937907;10.0;661;26
0,3078392493554525;10.0;661;26
0,5931525144071916;10.0;661;26
0,24028701102040184;10.0;660;79
0,08236329522813679;10.0;660;79
0,10171871564202584;10.0;660;79
0,1010149621483627;10.0;660;79
0,34890849198231955;10.0;15;91
0,06532372845893941;10.0;15;91
0,15493947836417576;10.0;15;91
0,2916319591431116;10.0;15;91
0,237629500676815;10.0;229;14
0,36874331045508124;10.0;229;14
0,36874331045508124;10.0;229;14
0,1389911941342412;10.0;11;93
0,11894062352492507;10.0;11;93
0,06230841073596638;10.0;11;93
0,07689315107087569;10.0;11;93
0,1484969535155869;10.0;734;42
0,27505554400258925;10.0;734;42
0,0626391832640747;10.0;734;42
0,1361157267269597;10.0;734;42
0,15895497350165444;10.0;734;42
0,13313409917818442;10.0;983;39
0,09675869240247748;10.0;983;39
0,1271705443738591;10.0;983;39
0,1942992983313987;10.0;983;39
0,14803570525332388;10.0;983;39
0,2589296390332849;10.0;983;39
0,11401672222606485;10.0;126;89
0,2991925673683662;10.0;126;89
0,07871286238871544;10.0;947;83
0,08968721663133605;10.0;947;83
0,046783571991149575;10.0;947;83
0,07040091971249418;10.0;947;83
0,18101560311794263;10.0;209;49
0,3318826226342282;10.0;638;48
0,29406492541895757;10.0;1200;171
0,1315188158286893;10.0;432;81
0,251291061871018;10.0;432;81
0,34568419863487687;10.0;432;81
0,08724739215251165;10.0;736;44
0,25198100827914627;10.0;736;44
0,43078730610958194;10.0;200;32
0,21625185027802485;10.0;920;34
0,09873779627004442;10.0;920;34
0,2201851599045641;10.0;249;101
0,23538620791923326;10.0;249;101
0,1360221943739186;10.0;125;59
0,30872822239999653;10.0;267;62
0,3460006983649786;10.0;267;62
0,1789192256466785;10.0;861;83
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
1,0;10.0;150;22
0,12195578522351358;10.0;950;19
0,20265689324620317;10.0;625;24
0,23219649498581196;10.0;720;56
0,4486460449529246;10.0;558;58
0,17951980330189987;10.0;655;37
0,3784102605107409;10.0;164;27
0,18882150114320861;10.0;164;27
0,17918195021076522;10.0;164;27
0,22572048170919534;10.0;164;27
0,2618436373172752;10.0;164;27
0,5255164219757604;10.0;1113;19
0,41555242824669714;10.0;1113;19
0,25706781729080275;10.0;992;12
0,8045959946987273;10.0;962;12
0,09291687319383701;10.0;398;81
0,18750776893153676;10.0;240;58
0,08454007685564768;10.0;64;27
0,1231171289368369;10.0;64;27
0,04992468579615528;10.0;1101;24
0,06382474290885809;10.0;1101;24
0,42579942861662;10.0;413;44
0,23167642503895247;10.0;1241;113
0,7167611222378603;10.0;123;25
0,02491092147289975;10.0;1044;126
0,19632585161177252;10.0;1044;126
0,04860635204810615;10.0;1044;126
0,07675588723549187;10.0;621;45
0,05046990210677027;10.0;621;45
0,06490078780087005;10.0;621;45
0,051355191389255817;10.0;621;45
0,09142241213565638;10.0;621;45
0,22964116937394308;10.0;1202;93
0,22931896230250026;10.0;1202;93
0,1273511733902355;10.0;1202;93
0,29330616528666176;10.0;1202;93
0,15619233931331222;10.0;1202;93
0,28900249925093857;10.0;1202;93
0,05983298334459919;10.0;427;76
0,12232861311775967;10.0;1265;57
0,15465699945592237;10.0;1265;57
0,05873297919610043;10.0;1265;57
0,02653083069304607;10.0;1265;57
0,0906516284297334;10.0;1265;57
0,12403958803009618;10.0;1265;57
0,2239745859006299;10.0;185;40
0,03928305084058592;10.0;1178;83
0,24328992751268164;10.0;1178;83
0,08241312629114983;10.0;1178;83
0,3296667359512415;10.0;72;43
0,3861046806026236;10.0;72;43
0,292486547398658;10.0;1056;28
