modelid;route_id;number_of_repetitions;number_of_successful_routes
1386593711577;689;10;4
1386593711577;427;10;1
1386593711577;319;10;1
1386593711577;577;10;2
1386593711577;669;10;1
1386593711577;1168;10;1
1386593711577;101;10;0
1386593711577;1145;10;8
1386593711577;1;10;1
1386593711577;542;10;2
1386593711577;1124;10;0
1386593711577;81;10;4
1386593711577;419;10;8
1386593711577;805;10;0
1386593711577;1182;10;5
1386593711577;364;10;3
1386593711577;955;10;0
1386593711577;850;10;1
1386593711577;595;10;0
1386593711577;767;10;1
1386593711577;465;10;2
1386593711577;1248;10;1
1386593711577;876;10;0
1386593711577;564;10;4
1386593711577;825;10;1
1386593711577;700;10;3
1386593711577;898;10;0
1386593711577;172;10;0
1386593711577;93;10;0
1386593711577;308;10;1
1386593711577;1064;10;0
1386593711577;839;10;1
1386593711577;738;10;4
1386593711577;1120;10;10
1386593711577;567;10;1
1386593711577;1249;10;0
1386593711577;1036;10;2
1386593711577;1091;10;8
1386593711577;292;10;2
1386593711577;592;10;5
1386593711577;1225;10;1
1386593711577;720;10;2
1386593711577;582;10;7
1386593711577;424;10;6
1386593711577;272;10;4
1386593711577;1121;10;9
1386593711577;155;10;0
1386593711577;350;10;2
1386593711577;1102;10;0
1386593711577;1211;10;0
1386593711577;328;10;2
1386593711577;67;10;2
1386593711577;338;10;2
1386593711577;291;10;8
1386593711577;230;10;0
1386593711577;565;10;2
1386593711577;729;10;0
1386593711577;56;10;0
1386593711577;268;10;0
1386593711577;1001;10;4
1386593711577;192;10;0
1386593711577;715;10;2
1386593711577;760;10;0
1386593711577;311;10;6
1386593711577;257;10;0
1386593711577;1045;10;1
1386593711577;1207;10;10
1386593711577;234;10;0
1386593711577;540;10;0
1386593711577;497;10;1
1386593711577;532;10;9
1386593711577;716;10;6
1386593711577;975;10;3
1386593711577;489;10;8
1386593711577;1228;10;1
1386593711577;612;10;9
1386593711577;1077;10;2
1386593711577;844;10;3
1386593711577;579;10;0
1386593711577;433;10;7
1386593711577;49;10;0
1386593711577;203;10;0
1386593711577;113;10;3
1386593711577;692;10;1
1386593711577;1166;10;0
1386593711577;1041;10;0
1386593711577;4;10;0
1386593711577;265;10;4
1386593711577;411;10;2
1386593711577;184;10;1
1386593711577;987;10;0
1386593711577;627;10;0
1386593711577;1236;10;1
1386593711577;1205;10;10
1386593711577;1200;10;2
1386593711577;264;10;8
1386593711577;1197;10;3
1386593711577;622;10;4
1386593711577;884;10;0
1386593711577;367;10;8
1386593711577;891;10;0
1386593711577;991;10;0
1386593711577;854;10;0
1386593711577;750;10;4
1386593711577;378;10;2
1386593711577;467;10;0
1386593711577;261;10;0
1386593711577;410;10;6
1386593711577;590;10;2
1386593711577;881;10;0
1386593711577;1162;10;1
1386593711577;1118;10;2
1386593711577;1180;10;5
1386593711577;986;10;0
1386593711577;1075;10;2
1386593711577;50;10;1
1386593711577;469;10;0
1386593711577;623;10;1
1386593711577;333;10;3
1386593711577;944;10;0
1386593711577;621;10;10
1386593711577;387;10;0
1386593711577;547;10;0
1386593711577;471;10;2
1386593711577;732;10;0
1386593711577;55;10;5
1386593711577;347;10;4
1386593711577;284;10;1
1386593711577;403;10;1
1386593711577;247;10;1
1386593711577;422;10;3
1386593711577;701;10;5
1386593711577;1258;10;0
1386593711577;588;10;1
1386593711577;537;10;6
1386593711577;948;10;3
1386593711577;1048;10;0
1386593711577;846;10;1
1386593711577;407;10;9
1386593711577;886;10;0
1386593711577;617;10;2
1386593711577;116;10;0
1386593711577;1186;10;0
1386593711577;1040;10;0
1386593711577;779;10;1
1386593711577;313;10;1
