modelid;route_id;number_of_repetitions;number_of_successful_routes
1386590390868;516;10;4
1386590390868;1107;10;10
1386590390868;826;10;4
1386590390868;70;10;10
1386590390868;853;10;4
1386590390868;404;10;10
1386590390868;714;10;0
1386590390868;890;10;10
1386590390868;190;10;7
1386590390868;298;10;3
1386590390868;328;10;10
1386590390868;520;10;10
1386590390868;578;10;8
1386590390868;669;10;1
1386590390868;786;10;5
1386590390868;549;10;3
1386590390868;777;10;1
1386590390868;915;10;6
1386590390868;605;10;8
1386590390868;254;10;3
1386590390868;803;10;0
1386590390868;176;10;9
1386590390868;1130;10;10
1386590390868;35;10;10
1386590390868;800;10;9
1386590390868;1011;10;0
1386590390868;531;10;2
1386590390868;524;10;3
1386590390868;481;10;0
1386590390868;201;10;5
1386590390868;579;10;0
1386590390868;189;10;7
1386590390868;146;10;10
1386590390868;498;10;8
1386590390868;618;10;10
1386590390868;226;10;5
1386590390868;732;10;0
1386590390868;57;10;7
1386590390868;1044;10;10
1386590390868;1266;10;10
1386590390868;1153;10;0
1386590390868;63;10;6
1386590390868;720;10;0
1386590390868;888;10;8
1386590390868;541;10;0
1386590390868;313;10;8
1386590390868;1039;10;1
1386590390868;257;10;0
1386590390868;658;10;10
1386590390868;156;10;2
1386590390868;718;10;2
1386590390868;356;10;5
1386590390868;229;10;10
1386590390868;66;10;5
1386590390868;188;10;4
1386590390868;767;10;0
1386590390868;115;10;10
1386590390868;43;10;10
1386590390868;418;10;10
1386590390868;184;10;0
1386590390868;2;10;6
1386590390868;194;10;10
1386590390868;442;10;8
1386590390868;46;10;3
1386590390868;265;10;9
1386590390868;305;10;9
1386590390868;1161;10;7
1386590390868;107;10;1
1386590390868;1189;10;5
1386590390868;839;10;4
1386590390868;580;10;10
1386590390868;590;10;4
1386590390868;518;10;0
1386590390868;1179;10;10
1386590390868;789;10;4
1386590390868;423;10;5
1386590390868;6;10;10
1386590390868;730;10;6
1386590390868;840;10;7
1386590390868;1071;10;0
1386590390868;236;10;3
1386590390868;1051;10;3
1386590390868;1163;10;0
1386590390868;973;10;4
1386590390868;924;10;10
1386590390868;1094;10;5
1386590390868;1;10;4
1386590390868;1089;10;6
1386590390868;787;10;10
1386590390868;177;10;10
1386590390868;325;10;9
1386590390868;568;10;9
1386590390868;619;10;2
1386590390868;845;10;7
1386590390868;410;10;10
1386590390868;22;10;8
1386590390868;1021;10;5
1386590390868;650;10;0
1386590390868;178;10;10
1386590390868;1062;10;0
1386590390868;490;10;8
1386590390868;306;10;7
1386590390868;1070;10;1
1386590390868;37;10;0
1386590390868;264;10;10
1386590390868;5;10;7
1386590390868;407;10;10
1386590390868;149;10;9
1386590390868;1187;10;3
1386590390868;880;10;0
1386590390868;282;10;10
1386590390868;274;10;10
1386590390868;851;10;10
1386590390868;934;10;0
1386590390868;679;10;0
1386590390868;846;10;2
1386590390868;1114;10;10
1386590390868;170;10;2
1386590390868;1228;10;10
1386590390868;1034;10;10
1386590390868;949;10;0
1386590390868;694;10;10
1386590390868;1120;10;10
1386590390868;1147;10;10
1386590390868;695;10;0
1386590390868;244;10;0
1386590390868;39;10;7
1386590390868;655;10;9
1386590390868;754;10;0
1386590390868;791;10;7
1386590390868;672;10;0
1386590390868;765;10;3
1386590390868;794;10;6
1386590390868;1241;10;4
1386590390868;471;10;3
1386590390868;289;10;10
1386590390868;132;10;4
1386590390868;1185;10;7
1386590390868;762;10;8
1386590390868;1235;10;9
1386590390868;827;10;4
1386590390868;335;10;10
1386590390868;604;10;0
1386590390868;877;10;0
1386590390868;1263;10;9
1386590390868;947;10;9
1386590390868;1281;10;0
1386590390868;958;10;10
1386590390868;651;10;3
1386590390868;974;10;9
1386590390868;878;10;0
1386590390868;93;10;0
1386590390868;798;10;8
1386590390868;227;10;0
1386590390868;747;10;4
1386590390868;41;10;8
1386590390868;567;10;4
1386590390868;1257;10;0
1386590390868;1038;10;10
1386590390868;1001;10;9
1386590390868;198;10;3
1386590390868;62;10;1
1386590390868;1208;10;10
1386590390868;1259;10;6
1386590390868;358;10;10
1386590390868;173;10;6
1386590390868;512;10;10
1386590390868;671;10;9
1386590390868;912;10;10
1386590390868;1127;10;8
1386590390868;446;10;6
1386590390868;1175;10;6
1386590390868;1022;10;4
1386590390868;1097;10;0
1386590390868;820;10;9
1386590390868;437;10;10
1386590390868;719;10;8
1386590390868;852;10;0
1386590390868;1145;10;10
1386590390868;703;10;9
1386590390868;33;10;1
1386590390868;886;10;0
1386590390868;241;10;0
1386590390868;860;10;4
1386590390868;750;10;1
1386590390868;42;10;4
1386590390868;763;10;2
1386590390868;833;10;0
1386590390868;16;10;2
1386590390868;1112;10;0
1386590390868;917;10;10
1386590390868;1102;10;0
1386590390868;1027;10;4
1386590390868;1265;10;10
1386590390868;497;10;9
1386590390868;405;10;6
1386590390868;653;10;0
1386590390868;1234;10;5
1386590390868;696;10;9
1386590390868;269;10;9
1386590390868;743;10;10
1386590390868;715;10;3
1386590390868;961;10;8
1386590390868;875;10;1
1386590390868;106;10;7
1386590390868;780;10;1
1386590390868;256;10;10
1386590390868;812;10;4
1386590390868;638;10;6
1386590390868;673;10;2
1386590390868;438;10;5
1386590390868;807;10;4
1386590390868;892;10;3
1386590390868;1144;10;10
1386590390868;1079;10;1
1386590390868;162;10;8
1386590390868;505;10;0
1386590390868;933;10;7
1386590390868;460;10;5
1386590390868;775;10;4
1386590390868;301;10;6
1386590390868;499;10;0
1386590390868;829;10;7
1386590390868;341;10;10
1386590390868;30;10;9
1386590390868;885;10;0
1386590390868;9;10;3
1386590390868;246;10;2
1386590390868;557;10;4
1386590390868;1181;10;0
1386590390868;1013;10;10
1386590390868;727;10;0
1386590390868;140;10;2
1386590390868;220;10;4
1386590390868;370;10;0
1386590390868;53;10;5
1386590390868;434;10;10
1386590390868;402;10;6
1386590390868;983;10;10
1386590390868;582;10;10
1386590390868;663;10;9
1386590390868;151;10;9
1386590390868;398;10;8
1386590390868;533;10;5
1386590390868;1218;10;0
1386590390868;811;10;2
1386590390868;367;10;10
1386590390868;1122;10;6
1386590390868;1176;10;0
1386590390868;200;10;1
1386590390868;508;10;8
1386590390868;1140;10;2
1386590390868;65;10;1
1386590390868;1141;10;10
1386590390868;874;10;0
1386590390868;1169;10;9
1386590390868;598;10;1
1386590390868;713;10;6
1386590390868;1149;10;8
1386590390868;445;10;9
1386590390868;808;10;1
1386590390868;962;10;0
1386590390868;494;10;5
1386590390868;374;10;9
1386590390868;872;10;1
1386590390868;985;10;5
1386590390868;843;10;1
1386590390868;338;10;4
1386590390868;894;10;4
1386590390868;1166;10;1
1386590390868;475;10;0
1386590390868;1171;10;8
1386590390868;10;10;8
1386590390868;982;10;0
1386590390868;197;10;9
1386590390868;123;10;9
1386590390868;80;10;9
1386590390868;836;10;10
1386590390868;1083;10;10
1386590390868;1165;10;5
1386590390868;643;10;10
1386590390868;563;10;2
1386590390868;664;10;8
1386590390868;741;10;7
1386590390868;279;10;5
1386590390868;440;10;10
1386590390868;1213;10;10
1386590390868;728;10;0
1386590390868;609;10;10
1386590390868;1260;10;1
1386590390868;854;10;1
1386590390868;422;10;8
1386590390868;855;10;0
1386590390868;629;10;7
1386590390868;716;10;10
1386590390868;652;10;0
1386590390868;321;10;3
1386590390868;760;10;0
1386590390868;821;10;5
1386590390868;1274;10;0
1386590390868;482;10;2
1386590390868;17;10;9
1386590390868;172;10;6
1386590390868;288;10;1
1386590390868;1157;10;4
1386590390868;940;10;5
1386590390868;1272;10;0
1386590390868;371;10;7
1386590390868;569;10;5
1386590390868;392;10;6
1386590390868;1008;10;0
1386590390868;1111;10;10
1386590390868;324;10;4
1386590390868;1068;10;2
1386590390868;968;10;10
1386590390868;528;10;3
1386590390868;561;10;10
1386590390868;233;10;0
1386590390868;884;10;0
1386590390868;191;10;10
1386590390868;770;10;3
1386590390868;797;10;5
1386590390868;952;10;10
1386590390868;1087;10;6
1386590390868;1278;10;10
1386590390868;1254;10;0
1386590390868;8;10;0
1386590390868;1191;10;10
1386590390868;828;10;0
1386590390868;1026;10;8
1386590390868;154;10;8
1386590390868;1212;10;1
1386590390868;466;10;0
1386590390868;399;10;0
1386590390868;50;10;6
1386590390868;722;10;10
1386590390868;813;10;0
1386590390868;572;10;10
1386590390868;248;10;6
1386590390868;678;10;7
1386590390868;687;10;7
1386590390868;245;10;0
1386590390868;1170;10;0
1386590390868;548;10;1
1386590390868;594;10;4
1386590390868;1006;10;0
1386590390868;984;10;0
1386590390868;280;10;7
1386590390868;729;10;5
1386590390868;180;10;10
1386590390868;994;10;5
1386590390868;251;10;6
1386590390868;1091;10;10
1386590390868;1275;10;10
1386590390868;510;10;3
1386590390868;185;10;4
1386590390868;235;10;1
1386590390868;1046;10;9
1386590390868;986;10;0
1386590390868;493;10;9
1386590390868;332;10;9
1386590390868;725;10;10
1386590390868;1025;10;10
1386590390868;1188;10;10
1386590390868;202;10;10
1386590390868;908;10;1
1386590390868;1078;10;3
1386590390868;1017;10;2
1386590390868;427;10;10
1386590390868;365;10;10
1386590390868;361;10;6
1386590390868;500;10;8
1386590390868;61;10;10
1386590390868;329;10;0
1386590390868;340;10;8
1386590390868;1180;10;10
1386590390868;692;10;9
1386590390868;744;10;7
1386590390868;1126;10;0
1386590390868;989;10;8
1386590390868;127;10;9
1386590390868;224;10;4
1386590390868;397;10;0
1386590390868;622;10;7
1386590390868;150;10;10
1386590390868;181;10;10
1386590390868;110;10;7
1386590390868;895;10;10
1386590390868;308;10;1
1386590390868;1103;10;10
1386590390868;459;10;10
1386590390868;586;10;3
1386590390868;992;10;10
1386590390868;1203;10;8
1386590390868;273;10;9
1386590390868;1230;10;3
1386590390868;782;10;3
1386590390868;295;10;10
1386590390868;455;10;0
1386590390868;905;10;0
1386590390868;1063;10;0
1386590390868;702;10;5
1386590390868;628;10;0
1386590390868;1227;10;5
1386590390868;616;10;3
1386590390868;55;10;10
1386590390868;483;10;0
1386590390868;366;10;10
1386590390868;751;10;9
1386590390868;1137;10;4
1386590390868;740;10;0
1386590390868;966;10;10
1386590390868;788;10;10
1386590390868;210;10;8
1386590390868;87;10;0
1386590390868;555;10;3
1386590390868;89;10;10
1386590390868;302;10;5
1386590390868;1077;10;0
1386590390868;221;10;2
1386590390868;1164;10;0
1386590390868;957;10;3
1386590390868;686;10;5
1386590390868;976;10;7
1386590390868;1125;10;8
1386590390868;975;10;5
1386590390868;385;10;5
1386590390868;936;10;2
1386590390868;433;10;10
1386590390868;237;10;10
1386590390868;408;10;10
1386590390868;1058;10;10
1386590390868;742;10;10
1386590390868;995;10;9
1386590390868;617;10;0
1386590390868;473;10;3
1386590390868;1016;10;10
1386590390868;769;10;5
1386590390868;120;10;10
1386590390868;314;10;9
1386590390868;909;10;8
1386590390868;1024;10;8
1386590390868;454;10;0
1386590390868;910;10;2
1386590390868;450;10;2
1386590390868;431;10;10
1386590390868;1226;10;5
1386590390868;137;10;10
1386590390868;412;10;9
1386590390868;1173;10;10
1386590390868;746;10;9
1386590390868;375;10;6
1386590390868;1066;10;9
1386590390868;467;10;1
1386590390868;128;10;0
1386590390868;610;10;10
1386590390868;292;10;9
1386590390868;602;10;0
1386590390868;281;10;9
1386590390868;810;10;3
1386590390868;219;10;0
1386590390868;1214;10;5
1386590390868;376;10;0
1386590390868;228;10;0
1386590390868;1009;10;0
1386590390868;906;10;3
1386590390868;576;10;9
1386590390868;396;10;1
1386590390868;260;10;10
1386590390868;1047;10;8
1386590390868;82;10;7
1386590390868;283;10;2
1386590390868;456;10;6
1386590390868;92;10;0
1386590390868;969;10;1
1386590390868;362;10;4
1386590390868;644;10;2
1386590390868;970;10;1
1386590390868;90;10;0
1386590390868;492;10;10
1386590390868;223;10;5
1386590390868;551;10;1
1386590390868;1177;10;9
1386590390868;363;10;10
1386590390868;1184;10;8
1386590390868;1003;10;9
1386590390868;394;10;0
1386590390868;217;10;8
1386590390868;414;10;10
1386590390868;136;10;4
1386590390868;996;10;10
1386590390868;469;10;0
1386590390868;1271;10;7
1386590390868;670;10;5
1386590390868;546;10;0
1386590390868;79;10;6
1386590390868;310;10;1
1386590390868;867;10;2
1386590390868;705;10;1
1386590390868;666;10;7
1386590390868;796;10;4
1386590390868;1105;10;1
1386590390868;487;10;10
1386590390868;330;10;10
1386590390868;253;10;0
1386590390868;759;10;0
1386590390868;174;10;1
1386590390868;67;10;0
1386590390868;507;10;0
1386590390868;1007;10;0
1386590390868;1196;10;10
1386590390868;736;10;10
1386590390868;645;10;0
1386590390868;1109;10;0
1386590390868;225;10;10
1386590390868;102;10;0
1386590390868;1243;10;2
1386590390868;708;10;0
1386590390868;222;10;7
1386590390868;1204;10;3
1386590390868;1106;10;10
1386590390868;1085;10;10
1386590390868;834;10;8
1386590390868;1119;10;0
1386590390868;275;10;3
1386590390868;387;10;3
1386590390868;84;10;6
1386590390868;59;10;1
1386590390868;515;10;2
1386590390868;167;10;4
1386590390868;126;10;4
1386590390868;351;10;10
1386590390868;1113;10;9
1386590390868;101;10;0
1386590390868;1036;10;9
1386590390868;192;10;0
1386590390868;869;10;5
1386590390868;532;10;10
1386590390868;1273;10;0
1386590390868;1225;10;6
1386590390868;1168;10;4
1386590390868;1240;10;8
1386590390868;12;10;7
1386590390868;530;10;10
1386590390868;379;10;0
1386590390868;88;10;9
1386590390868;665;10;0
1386590390868;632;10;10
1386590390868;656;10;9
1386590390868;946;10;9
1386590390868;342;10;3
1386590390868;1256;10;0
1386590390868;373;10;10
1386590390868;1219;10;8
1386590390868;131;10;2
1386590390868;635;10;10
1386590390868;587;10;10
1386590390868;646;10;4
1386590390868;111;10;4
1386590390868;804;10;8
1386590390868;444;10;3
1386590390868;152;10;0
1386590390868;182;10;10
1386590390868;390;10;0
1386590390868;848;10;0
1386590390868;231;10;10
1386590390868;914;10;5
1386590390868;964;10;4
1386590390868;883;10;7
1386590390868;525;10;10
1386590390868;859;10;7
1386590390868;1277;10;0
1386590390868;134;10;0
1386590390868;977;10;10
1386590390868;950;10;8
1386590390868;596;10;9
1386590390868;642;10;8
1386590390868;250;10;10
1386590390868;400;10;2
1386590390868;1076;10;10
1386590390868;144;10;10
1386590390868;1242;10;9
1386590390868;819;10;10
1386590390868;384;10;0
1386590390868;817;10;5
1386590390868;23;10;6
1386590390868;168;10;9
1386590390868;1028;10;8
1386590390868;521;10;9
1386590390868;1012;10;10
1386590390868;1199;10;10
1386590390868;1019;10;2
1386590390868;38;10;1
1386590390868;783;10;4
1386590390868;389;10;10
1386590390868;621;10;10
1386590390868;1118;10;1
1386590390868;391;10;10
1386590390868;506;10;10
1386590390868;901;10;3
1386590390868;124;10;4
1386590390868;28;10;10
1386590390868;641;10;0
1386590390868;717;10;10
1386590390868;1139;10;7
1386590390868;1156;10;9
1386590390868;26;10;8
1386590390868;519;10;9
1386590390868;44;10;9
1386590390868;377;10;8
1386590390868;1005;10;6
1386590390868;263;10;7
1386590390868;868;10;0
1386590390868;939;10;0
1386590390868;105;10;5
1386590390868;1031;10;8
1386590390868;1222;10;8
1386590390868;511;10;9
1386590390868;7;10;8
1386590390868;634;10;0
1386590390868;659;10;10
1386590390868;988;10;0
1386590390868;553;10;0
1386590390868;103;10;8
1386590390868;1211;10;0
1386590390868;1050;10;10
1386590390868;1055;10;4
1386590390868;1067;10;10
1386590390868;771;10;9
1386590390868;316;10;9
1386590390868;1195;10;4
1386590390868;83;10;2
1386590390868;1244;10;10
1386590390868;1133;10;0
1386590390868;723;10;4
1386590390868;1142;10;5
1386590390868;1037;10;10
1386590390868;539;10;9
1386590390868;1245;10;3
1386590390868;793;10;7
1386590390868;1048;10;0
1386590390868;835;10;10
1386590390868;1205;10;10
1386590390868;1249;10;1
1386590390868;630;10;4
1386590390868;1015;10;9
1386590390868;1042;10;10
1386590390868;464;10;8
1386590390868;24;10;9
1386590390868;953;10;10
1386590390868;1104;10;0
1386590390868;34;10;9
1386590390868;3;10;0
1386590390868;318;10;9
1386590390868;1030;10;7
1386590390868;1101;10;10
1386590390868;1064;10;0
1386590390868;916;10;6
1386590390868;1136;10;0
1386590390868;534;10;10
1386590390868;873;10;0
1386590390868;624;10;1
1386590390868;485;10;0
1386590390868;364;10;4
1386590390868;1172;10;10
1386590390868;1262;10;0
1386590390868;230;10;9
1386590390868;1020;10;0
1386590390868;307;10;3
1386590390868;98;10;0
1386590390868;1233;10;8
1386590390868;296;10;3
1386590390868;1000;10;10
1386590390868;160;10;0
1386590390868;448;10;2
1386590390868;97;10;7
1386590390868;626;10;1
1386590390868;336;10;9
1386590390868;677;10;10
1386590390868;345;10;9
1386590390868;993;10;0
1386590390868;738;10;10
1386590390868;1200;10;8
1386590390868;215;10;5
1386590390868;262;10;7
1386590390868;752;10;10
1386590390868;130;10;0
1386590390868;484;10;7
1386590390868;462;10;10
1386590390868;981;10;6
1386590390868;1074;10;10
1386590390868;95;10;9
1386590390868;699;10;0
1386590390868;380;10;10
1386590390868;559;10;10
1386590390868;816;10;9
1386590390868;757;10;4
1386590390868;205;10;4
1386590390868;435;10;10
1386590390868;1052;10;9
1386590390868;697;10;10
1386590390868;158;10;0
1386590390868;143;10;3
1386590390868;72;10;10
1386590390868;552;10;2
1386590390868;688;10;0
1386590390868;430;10;0
1386590390868;935;10;10
1386590390868;809;10;1
1386590390868;1217;10;0
1386590390868;163;10;7
1386590390868;1129;10;0
1386590390868;529;10;7
1386590390868;199;10;2
1386590390868;1132;10;2
1386590390868;570;10;9
1386590390868;1072;10;0
1386590390868;1202;10;10
1386590390868;411;10;10
1386590390868;502;10;0
1386590390868;647;10;8
1386590390868;419;10;10
1386590390868;790;10;0
1386590390868;758;10;9
1386590390868;112;10;3
1386590390868;32;10;10
1386590390868;1167;10;9
1386590390868;1100;10;7
1386590390868;1084;10;1
1386590390868;334;10;5
1386590390868;639;10;10
1386590390868;212;10;10
1386590390868;285;10;5
1386590390868;216;10;4
1386590390868;1224;10;0
1386590390868;1045;10;1
1386590390868;183;10;9
1386590390868;261;10;0
1386590390868;1056;10;10
1386590390868;710;10;1
1386590390868;99;10;0
1386590390868;967;10;9
1386590390868;571;10;10
1386590390868;799;10;10
1386590390868;449;10;1
1386590390868;815;10;0
1386590390868;81;10;10
1386590390868;270;10;10
1386590390868;601;10;10
1386590390868;978;10;10
1386590390868;18;10;10
1386590390868;844;10;8
1386590390868;737;10;0
1386590390868;479;10;0
1386590390868;1057;10;2
1386590390868;1135;10;0
1386590390868;31;10;4
1386590390868;931;10;5
1386590390868;772;10;10
1386590390868;971;10;10
1386590390868;942;10;7
1386590390868;554;10;0
1386590390868;179;10;8
1386590390868;603;10;2
1386590390868;1248;10;3
1386590390868;1059;10;1
1386590390868;1049;10;0
1386590390868;889;10;0
1386590390868;784;10;7
1386590390868;208;10;0
1386590390868;581;10;10
1386590390868;114;10;4
1386590390868;36;10;7
1386590390868;1032;10;10
1386590390868;849;10;4
1386590390868;1040;10;10
1386590390868;865;10;5
1386590390868;447;10;2
1386590390868;1280;10;0
1386590390868;284;10;6
1386590390868;15;10;10
1386590390868;1154;10;10
1386590390868;1194;10;10
1386590390868;1246;10;4
1386590390868;600;10;10
1386590390868;234;10;0
1386590390868;141;10;4
1386590390868;822;10;7
1386590390868;1158;10;5
1386590390868;1267;10;6
1386590390868;932;10;10
1386590390868;203;10;0
1386590390868;866;10;6
1386590390868;1160;10;10
1386590390868;1220;10;5
1386590390868;238;10;9
1386590390868;468;10;9
1386590390868;538;10;0
1386590390868;838;10;2
1386590390868;409;10;6
1386590390868;944;10;8
1386590390868;368;10;10
1386590390868;294;10;10
1386590390868;882;10;0
1386590390868;550;10;0
1386590390868;353;10;8
1386590390868;255;10;5
1386590390868;545;10;8
1386590390868;1221;10;0
1386590390868;1148;10;6
1386590390868;661;10;10
1386590390868;56;10;9
1386590390868;1090;10;5
1386590390868;937;10;10
1386590390868;421;10;3
1386590390868;1002;10;0
1386590390868;193;10;0
1386590390868;1270;10;4
1386590390868;607;10;9
1386590390868;951;10;7
1386590390868;297;10;10
1386590390868;312;10;5
1386590390868;350;10;6
1386590390868;1269;10;0
1386590390868;357;10;8
1386590390868;381;10;8
1386590390868;1182;10;1
1386590390868;503;10;1
1386590390868;465;10;5
1386590390868;1124;10;0
1386590390868;1115;10;2
1386590390868;477;10;0
1386590390868;1237;10;0
1386590390868;319;10;3
1386590390868;49;10;2
1386590390868;20;10;6
1386590390868;344;10;7
1386590390868;980;10;0
1386590390868;240;10;9
1386590390868;416;10;7
1386590390868;592;10;10
1386590390868;104;10;0
1386590390868;121;10;10
1386590390868;832;10;10
1386590390868;360;10;0
1386590390868;386;10;0
1386590390868;339;10;9
1386590390868;52;10;4
1386590390868;1150;10;10
1386590390868;51;10;2
1386590390868;40;10;0
1386590390868;276;10;9
1386590390868;369;10;10
1386590390868;902;10;10
1386590390868;252;10;2
1386590390868;1207;10;10
1386590390868;300;10;2
1386590390868;258;10;3
1386590390868;779;10;5
1386590390868;597;10;0
1386590390868;919;10;0
1386590390868;526;10;2
1386590390868;1247;10;2
1386590390868;451;10;10
1386590390868;660;10;9
1386590390868;918;10;1
1386590390868;211;10;2
1386590390868;100;10;0
1386590390868;1128;10;0
1386590390868;773;10;1
1386590390868;1193;10;9
1386590390868;682;10;10
1386590390868;690;10;10
1386590390868;54;10;0
1386590390868;272;10;7
1386590390868;583;10;10
1386590390868;667;10;10
1386590390868;436;10;5
1386590390868;1192;10;10
1386590390868;91;10;0
1386590390868;501;10;0
1386590390868;326;10;8
1386590390868;831;10;0
1386590390868;382;10;1
1386590390868;1088;10;7
1386590390868;674;10;10
1386590390868;266;10;9
1386590390868;701;10;10
1386590390868;1029;10;6
1386590390868;748;10;3
1386590390868;693;10;4
1386590390868;842;10;10
1386590390868;615;10;2
1386590390868;164;10;10
1386590390868;1138;10;6
1386590390868;887;10;10
1386590390868;904;10;0
1386590390868;755;10;9
1386590390868;1258;10;0
1386590390868;876;10;0
1386590390868;232;10;0
1386590390868;1075;10;3
1386590390868;805;10;0
1386590390868;320;10;9
1386590390868;403;10;1
1386590390868;1123;10;0
1386590390868;540;10;8
1386590390868;1279;10;0
1386590390868;125;10;6
1386590390868;315;10;10
1386590390868;1061;10;4
1386590390868;138;10;2
1386590390868;684;10;4
1386590390868;1201;10;10
1386590390868;117;10;3
1386590390868;1253;10;10
1386590390868;470;10;8
1386590390868;1268;10;7
1386590390868;239;10;6
1386590390868;606;10;0
1386590390868;698;10;5
1386590390868;271;10;10
1386590390868;513;10;8
1386590390868;792;10;8
1386590390868;378;10;0
1386590390868;452;10;0
1386590390868;522;10;8
1386590390868;453;10;0
1386590390868;1065;10;7
1386590390868;565;10;2
1386590390868;1014;10;1
1386590390868;1229;10;8
1386590390868;781;10;6
1386590390868;825;10;8
1386590390868;739;10;10
1386590390868;920;10;9
1386590390868;480;10;2
1386590390868;277;10;10
1386590390868;954;10;10
1386590390868;900;10;2
1386590390868;711;10;0
1386590390868;712;10;3
1386590390868;75;10;10
1386590390868;383;10;6
1386590390868;640;10;10
1386590390868;547;10;2
1386590390868;735;10;8
1386590390868;207;10;6
1386590390868;286;10;0
1386590390868;1004;10;0
1386590390868;474;10;8
1386590390868;195;10;8
1386590390868;613;10;0
1386590390868;346;10;1
1386590390868;654;10;0
1386590390868;304;10;3
1386590390868;1151;10;9
1386590390868;187;10;10
1386590390868;348;10;10
1386590390868;337;10;4
1386590390868;1216;10;9
1386590390868;535;10;9
1386590390868;893;10;1
1386590390868;1215;10;6
1386590390868;486;10;0
1386590390868;896;10;8
1386590390868;1183;10;8
1386590390868;352;10;10
1386590390868;428;10;0
1386590390868;309;10;0
1386590390868;929;10;9
1386590390868;1231;10;9
1386590390868;145;10;8
1386590390868;675;10;4
1386590390868;401;10;2
1386590390868;965;10;6
1386590390868;562;10;9
1386590390868;764;10;4
1386590390868;1060;10;0
1386590390868;47;10;6
1386590390868;611;10;0
1386590390868;113;10;8
1386590390868;517;10;6
1386590390868;745;10;2
1386590390868;636;10;0
1386590390868;13;10;4
1386590390868;1093;10;4
