modelid;route_id;number_of_repetitions;number_of_successful_routes
1386587910310;35;10;0
1386587910310;192;10;0
1386587910310;1186;10;0
1386587910310;734;10;0
1386587910310;738;10;0
1386587910310;810;10;0
1386587910310;116;10;0
1386587910310;599;10;0
1386587910310;47;10;0
1386587910310;331;10;0
1386587910310;365;10;0
1386587910310;457;10;0
1386587910310;1070;10;0
1386587910310;607;10;0
1386587910310;220;10;0
1386587910310;940;10;0
1386587910310;252;10;0
1386587910310;1253;10;0
1386587910310;1206;10;0
1386587910310;617;10;0
1386587910310;988;10;0
1386587910310;400;10;0
1386587910310;1097;10;0
1386587910310;1103;10;0
1386587910310;1189;10;0
1386587910310;608;10;0
1386587910310;696;10;0
1386587910310;974;10;0
1386587910310;1031;10;0
1386587910310;136;10;0
1386587910310;769;10;0
1386587910310;429;10;0
1386587910310;348;10;0
1386587910310;512;10;0
1386587910310;60;10;0
1386587910310;340;10;0
1386587910310;1090;10;0
1386587910310;204;10;0
1386587910310;199;10;0
1386587910310;356;10;0
1386587910310;27;10;0
1386587910310;442;10;0
1386587910310;237;10;0
1386587910310;688;10;0
1386587910310;134;10;0
1386587910310;368;10;0
1386587910310;996;10;0
1386587910310;1140;10;0
1386587910310;43;10;0
1386587910310;521;10;0
1386587910310;383;10;0
1386587910310;8;10;0
1386587910310;376;10;0
1386587910310;486;10;0
1386587910310;662;10;0
1386587910310;1252;10;0
1386587910310;1175;10;0
1386587910310;965;10;0
1386587910310;488;10;0
1386587910310;847;10;0
1386587910310;1157;10;0
1386587910310;786;10;0
1386587910310;889;10;0
1386587910310;800;10;0
1386587910310;178;10;0
1386587910310;1052;10;0
1386587910310;652;10;0
1386587910310;557;10;0
1386587910310;754;10;1
1386587910310;1229;10;0
1386587910310;514;10;0
1386587910310;686;10;0
1386587910310;1129;10;0
1386587910310;849;10;0
1386587910310;146;10;0
1386587910310;508;10;0
1386587910310;732;10;0
1386587910310;1053;10;0
1386587910310;439;10;0
1386587910310;310;10;0
1386587910310;722;10;0
1386587910310;1226;10;0
1386587910310;930;10;0
1386587910310;1033;10;0
1386587910310;726;10;0
1386587910310;680;10;0
1386587910310;719;10;0
1386587910310;1215;10;0
1386587910310;1270;10;0
1386587910310;1227;10;0
1386587910310;157;10;0
1386587910310;693;10;0
1386587910310;478;10;0
1386587910310;326;10;0
1386587910310;511;10;0
1386587910310;917;10;0
1386587910310;931;10;0
1386587910310;853;10;0
1386587910310;534;10;0
1386587910310;10;10;0
1386587910310;594;10;0
1386587910310;1050;10;0
1386587910310;173;10;0
1386587910310;244;10;0
1386587910310;795;10;0
1386587910310;1187;10;0
1386587910310;15;10;0
1386587910310;925;10;0
1386587910310;440;10;0
1386587910310;929;10;0
1386587910310;982;10;0
1386587910310;782;10;0
1386587910310;691;10;0
1386587910310;1117;10;0
1386587910310;418;10;0
1386587910310;638;10;0
1386587910310;103;10;0
1386587910310;685;10;0
1386587910310;597;10;0
1386587910310;629;10;0
1386587910310;949;10;0
1386587910310;1012;10;0
1386587910310;901;10;0
1386587910310;336;10;0
1386587910310;106;10;0
1386587910310;1235;10;0
1386587910310;797;10;0
1386587910310;1204;10;0
1386587910310;532;10;0
1386587910310;401;10;0
1386587910310;945;10;0
1386587910310;1098;10;0
1386587910310;76;10;0
1386587910310;994;10;0
1386587910310;1072;10;1
1386587910310;388;10;0
1386587910310;1023;10;0
1386587910310;319;10;0
1386587910310;295;10;0
1386587910310;67;10;0
1386587910310;833;10;0
1386587910310;1130;10;0
1386587910310;215;10;0
1386587910310;935;10;0
1386587910310;333;10;1
1386587910310;845;10;0
1386587910310;1142;10;0
1386587910310;329;10;0
1386587910310;888;10;0
1386587910310;772;10;0
1386587910310;4;10;0
1386587910310;434;10;0
1386587910310;980;10;0
1386587910310;1118;10;0
1386587910310;90;10;0
1386587910310;358;10;0
1386587910310;207;10;0
1386587910310;246;10;0
1386587910310;1089;10;0
1386587910310;500;10;0
1386587910310;1105;10;0
1386587910310;1024;10;0
1386587910310;1027;10;0
1386587910310;651;10;0
1386587910310;1154;10;0
1386587910310;481;10;0
1386587910310;823;10;0
1386587910310;228;10;0
1386587910310;384;10;0
1386587910310;674;10;0
1386587910310;879;10;0
1386587910310;297;10;0
1386587910310;872;10;0
1386587910310;1247;10;0
1386587910310;231;10;0
1386587910310;128;10;0
1386587910310;1234;10;0
1386587910310;818;10;0
1386587910310;55;10;0
1386587910310;250;10;0
1386587910310;1016;10;0
1386587910310;817;10;0
1386587910310;765;10;0
1386587910310;292;10;0
1386587910310;11;10;0
1386587910310;745;10;0
1386587910310;1146;10;0
1386587910310;375;10;0
1386587910310;670;10;0
1386587910310;963;10;0
1386587910310;268;10;0
1386587910310;278;10;0
1386587910310;1116;10;0
1386587910310;315;10;0
1386587910310;585;10;0
1386587910310;437;10;0
1386587910310;374;10;0
1386587910310;840;10;0
1386587910310;369;10;0
1386587910310;1211;10;0
1386587910310;393;10;0
1386587910310;147;10;0
1386587910310;422;10;0
1386587910310;165;10;0
1386587910310;108;10;2
1386587910310;19;10;0
1386587910310;211;10;0
1386587910310;468;10;0
1386587910310;799;10;0
1386587910310;781;10;0
1386587910310;774;10;0
1386587910310;735;10;0
1386587910310;1147;10;0
1386587910310;25;10;0
1386587910310;366;10;0
1386587910310;274;10;0
1386587910310;416;10;0
1386587910310;639;10;0
1386587910310;1112;10;0
1386587910310;84;10;0
1386587910310;261;10;0
1386587910310;150;10;5
1386587910310;205;10;0
1386587910310;81;10;0
1386587910310;759;10;0
1386587910310;495;10;0
1386587910310;1001;10;0
1386587910310;898;10;0
1386587910310;598;10;0
1386587910310;311;10;0
1386587910310;567;10;0
1386587910310;850;10;0
1386587910310;127;10;0
1386587910310;13;10;0
1386587910310;1165;10;0
1386587910310;203;10;0
1386587910310;747;10;0
1386587910310;1194;10;0
1386587910310;701;10;0
1386587910310;1040;10;0
1386587910310;703;10;0
1386587910310;423;10;0
1386587910310;1026;10;0
1386587910310;967;10;0
1386587910310;1151;10;0
1386587910310;1110;10;0
1386587910310;316;10;0
1386587910310;253;10;0
1386587910310;998;10;0
1386587910310;905;10;0
1386587910310;960;10;0
1386587910310;882;10;0
1386587910310;553;10;0
1386587910310;700;10;0
1386587910310;1134;10;0
1386587910310;855;10;0
1386587910310;87;10;0
1386587910310;1254;10;0
1386587910310;991;10;0
1386587910310;411;10;0
1386587910310;186;10;0
1386587910310;52;10;0
1386587910310;886;10;0
1386587910310;1069;10;0
1386587910310;773;10;0
1386587910310;702;10;0
1386587910310;200;10;0
1386587910310;659;10;0
1386587910310;870;10;0
1386587910310;1250;10;0
1386587910310;779;10;0
1386587910310;513;10;0
1386587910310;844;10;1
1386587910310;272;10;0
1386587910310;661;10;0
1386587910310;601;10;0
1386587910310;433;10;0
1386587910310;284;10;0
1386587910310;51;10;0
1386587910310;828;10;0
1386587910310;825;10;0
1386587910310;149;10;0
1386587910310;838;10;0
1386587910310;371;10;0
1386587910310;562;10;0
1386587910310;668;10;0
1386587910310;813;10;0
1386587910310;34;10;0
1386587910310;1000;10;0
1386587910310;247;10;0
1386587910310;412;10;0
1386587910310;470;10;0
1386587910310;50;10;0
1386587910310;312;10;0
1386587910310;741;10;0
1386587910310;970;10;0
1386587910310;1111;10;0
1386587910310;1214;10;0
1386587910310;763;10;0
1386587910310;1020;10;0
1386587910310;751;10;0
1386587910310;1173;10;0
1386587910310;415;10;0
1386587910310;894;10;0
1386587910310;1261;10;0
1386587910310;1182;10;0
1386587910310;190;10;0
1386587910310;1150;10;0
1386587910310;531;10;0
1386587910310;1043;10;0
1386587910310;1022;10;0
1386587910310;385;10;0
1386587910310;145;10;0
1386587910310;694;10;0
1386587910310;837;10;0
1386587910310;1039;10;0
1386587910310;485;10;0
1386587910310;82;10;0
1386587910310;1161;10;0
1386587910310;570;10;0
1386587910310;951;10;0
1386587910310;140;10;0
1386587910310;516;10;0
1386587910310;507;10;0
1386587910310;725;10;0
1386587910310;989;10;0
1386587910310;777;10;0
1386587910310;1268;10;0
1386587910310;283;10;0
1386587910310;93;10;0
1386587910310;129;10;0
1386587910310;619;10;0
1386587910310;1093;10;0
1386587910310;221;10;0
1386587910310;504;10;0
1386587910310;648;10;0
1386587910310;1230;10;0
1386587910310;1188;10;0
1386587910310;1101;10;0
1386587910310;896;10;0
1386587910310;455;10;0
1386587910310;753;10;0
1386587910310;671;10;0
1386587910310;299;10;0
1386587910310;739;10;0
1386587910310;891;10;0
1386587910310;263;10;0
1386587910310;591;10;0
1386587910310;210;10;0
1386587910310;947;10;0
1386587910310;195;10;0
1386587910310;623;10;0
1386587910310;111;10;0
1386587910310;30;10;0
1386587910310;571;10;0
1386587910310;808;10;0
1386587910310;999;10;0
1386587910310;323;10;0
1386587910310;921;10;0
1386587910310;1148;10;0
1386587910310;910;10;0
1386587910310;85;10;0
1386587910310;1047;10;0
1386587910310;861;10;0
1386587910310;126;10;0
1386587910310;487;10;0
1386587910310;260;10;0
1386587910310;770;10;0
1386587910310;1037;10;0
1386587910310;1082;10;0
1386587910310;324;10;0
1386587910310;236;10;0
1386587910310;133;10;0
1386587910310;1159;10;0
1386587910310;902;10;0
1386587910310;36;10;0
1386587910310;729;10;0
1386587910310;712;10;0
1386587910310;806;10;0
1386587910310;334;10;0
1386587910310;885;10;0
1386587910310;293;10;0
1386587910310;1061;10;0
1386587910310;656;10;0
1386587910310;830;10;0
1386587910310;1035;10;0
1386587910310;1005;10;0
1386587910310;7;10;0
1386587910310;177;10;0
1386587910310;1242;10;0
1386587910310;616;10;0
1386587910310;95;10;0
1386587910310;666;10;0
1386587910310;665;10;0
1386587910310;573;10;0
1386587910310;430;10;0
1386587910310;676;10;0
1386587910310;259;10;0
1386587910310;1245;10;0
1386587910310;767;10;0
1386587910310;622;10;0
1386587910310;242;10;0
1386587910310;624;10;0
1386587910310;590;10;0
1386587910310;1236;10;0
1386587910310;954;10;0
1386587910310;566;10;0
1386587910310;793;10;0
1386587910310;1244;10;0
1386587910310;948;10;0
1386587910310;379;10;0
1386587910310;536;10;0
1386587910310;887;10;0
1386587910310;1019;10;0
1386587910310;757;10;0
1386587910310;75;10;0
1386587910310;346;10;0
1386587910310;1096;10;0
1386587910310;938;10;0
1386587910310;545;10;0
1386587910310;881;10;0
1386587910310;957;10;0
1386587910310;498;10;0
1386587910310;1221;10;0
1386587910310;359;10;0
1386587910310;404;10;0
1386587910310;552;10;0
1386587910310;1038;10;0
1386587910310;451;10;0
1386587910310;262;10;0
1386587910310;304;10;0
1386587910310;251;10;0
1386587910310;313;10;0
1386587910310;396;10;0
1386587910310;46;10;0
1386587910310;309;10;0
1386587910310;1064;10;0
1386587910310;569;10;0
1386587910310;788;10;0
1386587910310;1066;10;0
1386587910310;707;10;0
1386587910310;695;10;0
1386587910310;1223;10;0
1386587910310;1264;10;0
1386587910310;206;10;0
1386587910310;550;10;0
1386587910310;373;10;0
1386587910310;234;10;0
1386587910310;605;10;0
1386587910310;267;10;0
1386587910310;934;10;0
1386587910310;98;10;0
1386587910310;539;10;0
1386587910310;438;10;0
1386587910310;528;10;0
1386587910310;254;10;0
1386587910310;829;10;0
1386587910310;1083;10;0
1386587910310;900;10;0
1386587910310;447;10;0
1386587910310;611;10;0
1386587910310;784;10;0
1386587910310;785;10;0
1386587910310;1233;10;0
1386587910310;926;10;0
1386587910310;201;10;0
1386587910310;26;10;0
1386587910310;863;10;0
1386587910310;1029;10;0
1386587910310;135;10;0
1386587910310;302;10;0
1386587910310;232;10;0
1386587910310;1271;10;0
1386587910310;1249;10;0
1386587910310;1018;10;0
1386587910310;942;10;0
1386587910310;161;10;0
1386587910310;730;10;0
1386587910310;956;10;0
1386587910310;836;10;0
1386587910310;480;10;0
1386587910310;300;10;0
1386587910310;684;10;0
1386587910310;976;10;0
1386587910310;961;10;0
1386587910310;1197;10;0
1386587910310;620;10;0
1386587910310;1081;10;0
1386587910310;1258;10;0
1386587910310;683;10;0
1386587910310;1036;10;0
1386587910310;906;10;0
1386587910310;162;10;0
1386587910310;1152;10;1
1386587910310;761;10;0
1386587910310;107;10;0
1386587910310;490;10;0
1386587910310;386;10;0
1386587910310;1059;10;0
1386587910310;654;10;0
1386587910310;856;10;0
1386587910310;593;10;0
1386587910310;933;10;0
1386587910310;409;10;0
1386587910310;322;10;0
1386587910310;715;10;0
1386587910310;1013;10;0
1386587910310;143;10;0
1386587910310;181;10;0
1386587910310;846;10;0
1386587910310;501;10;0
1386587910310;839;10;0
1386587910310;119;10;0
1386587910310;414;10;0
1386587910310;189;10;0
1386587910310;115;10;0
1386587910310;928;10;0
1386587910310;794;10;0
1386587910310;713;10;0
1386587910310;339;10;0
1386587910310;218;10;0
1386587910310;459;10;0
1386587910310;778;10;0
1386587910310;421;10;0
1386587910310;517;10;0
1386587910310;227;10;0
1386587910310;792;10;0
1386587910310;1078;10;0
1386587910310;953;10;0
1386587910310;1079;10;0
1386587910310;875;10;0
1386587910310;170;10;0
1386587910310;44;10;0
1386587910310;542;10;0
1386587910310;306;10;0
1386587910310;1122;10;0
1386587910310;997;10;0
1386587910310;525;10;0
1386587910310;1143;10;0
1386587910310;18;10;0
1386587910310;160;10;0
1386587910310;248;10;0
1386587910310;787;10;0
1386587910310;1088;10;0
1386587910310;1255;10;0
1386587910310;469;10;0
1386587910310;212;10;0
1386587910310;159;10;0
1386587910310;549;10;0
1386587910310;121;10;0
1386587910310;222;10;0
1386587910310;99;10;0
1386587910310;325;10;0
1386587910310;213;10;0
1386587910310;392;10;0
1386587910310;899;10;0
1386587910310;16;10;0
1386587910310;105;10;0
1386587910310;187;10;0
1386587910310;1199;10;0
1386587910310;137;10;0
1386587910310;61;10;0
1386587910310;776;10;0
1386587910310;1219;10;0
1386587910310;235;10;0
1386587910310;1102;10;0
1386587910310;308;10;0
1386587910310;321;10;0
1386587910310;448;10;0
1386587910310;70;10;0
1386587910310;1195;10;0
1386587910310;1239;10;0
1386587910310;966;10;0
1386587910310;435;10;0
1386587910310;809;10;0
1386587910310;1205;10;0
1386587910310;984;10;0
1386587910310;168;10;0
1386587910310;1132;10;0
1386587910310;660;10;0
1386587910310;355;10;0
1386587910310;1212;10;0
1386587910310;509;10;0
1386587910310;217;10;0
1386587910310;503;10;0
1386587910310;1259;10;0
1386587910310;1113;10;0
1386587910310;924;10;0
1386587910310;1060;10;0
1386587910310;644;10;0
