pathSize;angle_to_destination;route_ID;number_of_edges
0,06549402501355894;7.0;1024;96
0,3451504968273462;7.0;755;34
0,16200260447658632;7.0;755;34
0,3619142102347659;7.0;1089;47
0,09538917852940143;7.0;1089;47
0,12275594689503655;7.0;1207;125
0,15115239550856407;7.0;839;39
0,07606050603521908;7.0;866;34
0,35250095881117116;7.0;386;51
0,11689710260603792;7.0;176;39
0,025323601844675192;7.0;176;39
0,016573574566560723;7.0;176;39
0,1804558590766716;7.0;857;15
0,34735877242445445;7.0;857;15
0,14639671525233688;7.0;121;38
0,07542251581589343;7.0;1206;120
0,08921467328847199;7.0;178;56
0,23131264624197234;7.0;178;56
0,16008333954884968;7.0;89;13
0,41841692947674014;7.0;89;13
0,4493653106688127;7.0;89;13
0,17287197661689158;7.0;912;95
0,3377978708202338;7.0;912;95
1,0;7.0;1054;11
1,0;7.0;1054;11
1,0;7.0;1054;11
0,3502054179444014;7.0;1054;11
1,0;7.0;1054;11
0,771354120806532;7.0;1054;11
0,771354120806532;7.0;1054;11
0,771354120806532;7.0;1054;11
0,01908141874426028;7.0;1121;103
0,016025222816255402;7.0;1121;103
0,05374066886218554;7.0;1121;103
0,016362299507529432;7.0;1121;103
0,03628469053370287;7.0;1121;103
0,07583138360222974;7.0;1121;103
0,01989495419236209;7.0;1121;103
0,5783732164812321;7.0;28;32
0,10804895398366643;7.0;814;84
0,08660618418834276;7.0;814;84
0,19521159105234798;7.0;1164;26
0,08445204332565526;7.0;1199;71
0,1281152956685636;7.0;1199;71
0,14466402197546468;7.0;1199;71
0,12484030841326677;7.0;1199;71
0,09537267312167064;7.0;437;121
0,08868824052094504;7.0;437;121
0,10989676488068567;7.0;437;121
0,1102978175846614;7.0;437;121
0,23335372296024004;7.0;437;121
0,21260165605600045;7.0;1086;60
0,19351930075588775;7.0;1086;60
0,06676170261165693;7.0;1086;60
0,19859551317357416;7.0;311;36
0,22443112725948589;7.0;311;36
0,17389412434912654;7.0;311;36
0,3690036456514758;7.0;311;36
0,15880277197416337;7.0;311;36
0,35769031773329973;7.0;311;36
0,5355826143928586;7.0;872;27
0,21859142988374103;7.0;433;108
0,19913569438490697;7.0;115;59
0,2388024681205323;7.0;115;59
0,04688211148216337;7.0;115;59
0,13404738018905116;7.0;115;59
0,17523280255239992;7.0;115;59
0,05867908936974109;7.0;115;59
0,09371286002812074;7.0;1241;113
0,04908268583582953;7.0;1241;113
0,0621997800068419;7.0;392;67
0,025925300279605157;7.0;392;67
0,23824098052097753;7.0;164;27
0,24351773598919113;7.0;164;27
0,1298580028645282;7.0;164;27
0,4410102847673032;7.0;164;27
0,14770880667493702;7.0;922;34
0,3570677030426139;7.0;922;34
0,24594179856186593;7.0;922;34
0,2657021293132946;7.0;922;34
0,23596693186915174;7.0;209;49
0,29307061033327164;7.0;209;49
0,4609357170673887;7.0;751;59
0,31643733361090587;7.0;525;69
0,12036487089457526;7.0;375;22
0,21813544401356033;7.0;375;22
0,017125397493176653;7.0;1085;85
0,06350089389740132;7.0;1194;175
0,45591713119733157;7.0;205;24
0,37954096147661853;7.0;205;24
0,5540179306313655;7.0;205;24
0,5018604437465917;7.0;205;24
0,1896411738682391;7.0;1101;24
0,19175936635733137;7.0;1101;24
0,4473213974239352;7.0;1099;20
0,16365393698328679;7.0;1099;20
0,40821911371796404;7.0;1099;20
0,5870251973490892;7.0;1099;20
0,3691714901614016;7.0;965;20
0,11690367344823716;7.0;202;56
0,07128036975523022;7.0;202;56
0,19450422678285229;7.0;202;56
0,08515433197673317;7.0;1136;22
0,09062402379945311;7.0;369;32
0,1368868396453291;7.0;369;32
0,3143640862347161;7.0;369;32
0,2521071060038196;7.0;73;12
0,25033189490740004;7.0;73;12
0,19801745153533679;7.0;73;12
0,1878187421960973;7.0;335;63
0,3112620397999841;7.0;226;19
0,464206980072118;7.0;845;30
0,49079974170346174;7.0;845;30
0,20696596697252123;7.0;845;30
0,20632575804680608;7.0;845;30
0,16060888194671996;7.0;845;30
0,36540259445585943;7.0;845;30
0,18443806334452995;7.0;561;32
0,2079861616360117;7.0;858;46
0,23019155414502568;7.0;920;34
0,1484639146786817;7.0;270;20
0,10226143204804128;7.0;270;20
0,41795513144412677;7.0;270;20
0,3233686341793831;7.0;592;4
0,3233686341793831;7.0;592;4
0,7040822733115759;7.0;592;4
0,09040763451343392;7.0;1132;62
0,3272116841393904;7.0;44;26
0,16313636185519642;7.0;44;26
0,5259258214171805;7.0;291;58
0,21041429011719526;7.0;291;58
0,12033657478329984;7.0;291;58
0,21850979677325122;7.0;291;58
0,36958777247950003;7.0;291;58
0,08926505956173325;7.0;291;58
0,04028882809403678;7.0;660;79
0,05102305464641188;7.0;660;79
0,07762609989368463;7.0;660;79
0,1552286806959815;7.0;660;79
0,4245697861445965;7.0;1159;48
0,1189860455322318;7.0;315;17
0,1566566067865356;7.0;1044;126
0,04727311350735319;7.0;326;47
0,5771233086448011;7.0;435;31
0,06543463010157158;7.0;835;74
0,2087295662123958;7.0;835;74
0,1589009815123632;7.0;398;81
0,4292853941685084;7.0;1081;14
0,7652771484952532;7.0;1081;14
0,07048054355413291;7.0;532;40
0,09317389345332039;7.0;658;117
0,080579195141947;7.0;259;75
0,14000063592535605;7.0;957;67
0,08921267692292556;7.0;996;88
0,0283318419283467;7.0;610;58
0,16155785441394976;7.0;582;89
0,052895567556777934;7.0;582;89
0,22713335031071424;7.0;887;105
0,17133190126162412;7.0;414;64
0,7384180420700321;7.0;1074;15
1,0;7.0;1074;15
1,0;7.0;1074;15
1,0;7.0;1074;15
0,3403934930698578;7.0;268;71
0,6191352501017162;7.0;108;3
0,5262458155116294;7.0;108;3
0,5262458155116294;7.0;108;3
0,5262458155116294;7.0;108;3
0,5262458155116294;7.0;108;3
0,4305213940750763;7.0;625;24
0,024624248748233102;7.0;419;94
0,07141184399231104;7.0;419;94
0,03575883505199218;7.0;419;94
0,14792379736174355;7.0;639;53
1,0;7.0;461;6
0,23110971265749325;7.0;461;6
1,0;7.0;461;6
1,0;7.0;461;6
0,7918483273349797;7.0;461;6
0,2313765879594576;7.0;834;38
0,24823712835751355;7.0;249;101
0,25621582427410394;7.0;736;44
0,2890262415582885;7.0;736;44
0,2505288405578119;7.0;822;27
0,3442347197404638;7.0;822;27
0,20373624352081054;7.0;690;19
0,31886190855205876;7.0;690;19
0,2217047459558228;7.0;1250;82
0,06033543280066711;7.0;1250;82
0,08656603618540815;7.0;1250;82
0,21694419910189433;7.0;1250;82
0,1052295097442073;7.0;1250;82
0,11130223107233128;7.0;1250;82
0,1492038594964329;7.0;1250;82
0,17104563204287304;7.0;506;51
0,08533787368113233;7.0;662;176
0,21399089472645616;7.0;819;20
0,3510075099627932;7.0;819;20
0,2302418651692384;7.0;819;20
0,12265306239689044;7.0;113;18
0,22377675916066342;7.0;113;18
0,15067344142546446;7.0;717;40
0,6474060224639429;7.0;190;19
0,5892372549662068;7.0;190;19
0,1432240606032793;7.0;596;23
0,19101843418060804;7.0;596;23
0,2447511711711412;7.0;596;23
0,20160494451622113;7.0;596;23
0,2861149344398466;7.0;596;23
0,5777977404832935;7.0;596;23
0,1884156859210604;7.0;596;23
0,05470294947182586;7.0;697;170
0,04579985343350468;7.0;697;170
0,11067194383753143;7.0;71;83
0,19347100419706886;7.0;71;83
0,012598382527224006;7.0;71;83
0,21339083739544673;7.0;1188;49
0,09575715692144993;7.0;601;69
0,03519831811587748;7.0;601;69
0,21555683096073808;7.0;601;69
0,20719309368239114;7.0;601;69
0,46832735402730363;7.0;1140;15
0,4115628088507812;7.0;274;21
0,518919415610275;7.0;274;21
0,3568207311289937;7.0;274;21
0,5262717407638997;7.0;274;21
0,10975478995195131;7.0;635;76
0,1262089736953349;7.0;635;76
0,14633800952042297;7.0;635;76
0,17941430630006217;7.0;1259;14
0,4719154048774956;7.0;1259;14
0,29069884343914354;7.0;491;17
0,2665528126398331;7.0;491;17
0,24767331570516782;7.0;715;56
0,1646813587091167;7.0;1202;93
0,04863988250096973;7.0;1196;119
0,03340687954678434;7.0;1196;119
0,20847296019508366;7.0;928;21
0,13904654247978998;7.0;1150;112
0,22353333463787317;7.0;1150;112
0,3841841558303676;7.0;137;19
0,389770990876972;7.0;426;29
0,0618302065051739;7.0;426;29
0,04403663119850787;7.0;260;41
0,12168495915802224;7.0;260;41
0,7910705956332538;7.0;689;11
0,16310032398595475;7.0;133;126
0,11220148877796565;7.0;1012;46
0,04076952987493798;7.0;1012;46
0,1434919168006774;7.0;650;15
0,2490992251444133;7.0;833;14
0,3844182854832492;7.0;1091;18
0,4906475178332481;7.0;1091;18
0,4906475178332481;7.0;1091;18
0,20976847518400388;7.0;1091;18
0,05596175860603503;7.0;663;181
0,25358036859609734;7.0;236;14
0,43032855214978927;7.0;236;14
0,31770843452805964;7.0;599;26
0,1703856206452954;7.0;668;54
0,23886186295452028;7.0;947;83
0,0782319335307573;7.0;947;83
0,09352275489608397;7.0;637;68
0,760489408526857;7.0;1056;28
0,4106379306997441;7.0;1056;28
0,28844967742712524;7.0;585;62
0,16399460876549377;7.0;585;62
0,19771295075540674;7.0;647;64
0,11654761481015496;7.0;647;64
0,8038910915416086;7.0;216;25
0,47211858065976453;7.0;216;25
0,15567500588975736;7.0;266;101
0,31613491308479147;7.0;264;100
0,07264499128227553;7.0;299;18
0,2437141150977309;7.0;299;18
0,35060547566002587;7.0;889;22
0,21190164519884802;7.0;889;22
0,07823896640650241;7.0;305;123
0,34952669364333455;7.0;1167;32
0,19294283930468525;7.0;381;75
0,09906724068738892;7.0;543;26
0,385141657609285;7.0;962;12
0,385141657609285;7.0;962;12
0,16043696713267042;7.0;72;43
0,3113591719923854;7.0;72;43
0,23916466787391655;7.0;1253;23
0,24828068199282582;7.0;1253;23
0,09392616376628182;7.0;341;28
0,6693866575080674;7.0;1130;15
0,5757145929806182;7.0;1130;15
0,7920076698526737;7.0;1130;15
0,252181028063466;7.0;1220;24
0,17468563649178237;7.0;191;96
0,15958917573140963;7.0;191;96
0,05828314606192375;7.0;213;33
0,08612789365084939;7.0;213;33
0,1951482932748907;7.0;1053;97
0,27912297100964234;7.0;250;37
0,38299408795094325;7.0;250;37
0,0928018748520274;7.0;250;37
0,797126991161287;7.0;408;3
