pathSize;angle_to_destination;route_ID;number_of_edges
0,04650103106306025;0.0;113;18
0,047286041688305414;0.0;113;18
0,045523775040932524;0.0;113;18
0,04561213353673854;0.0;113;18
0,15751799348357665;0.0;113;18
0,1572079187756481;0.0;113;18
0,04544347060597942;0.0;113;18
0,19855006103073536;0.0;113;18
0,047866254524303375;0.0;113;18
0,04615208737576659;0.0;113;18
0,1791337312044956;0.0;92;24
0,1933847060311158;0.0;92;24
0,04621105156256067;0.0;92;24
0,10900541205927716;0.0;92;24
0,178391342407638;0.0;92;24
0,1854925726123824;0.0;92;24
0,01449079181185664;0.0;92;24
0,34850567552750933;0.0;92;24
0,07598040468109946;0.0;92;24
0,047472194020449;0.0;92;24
0,062198802095300376;0.0;193;85
0,05080422025548015;0.0;193;85
0,058143162482523936;0.0;193;85
0,055226231879740295;0.0;193;85
0,05303771829596582;0.0;193;85
0,07123129882598445;0.0;193;85
0,11627101242210247;0.0;193;85
0,03195522122094574;0.0;193;85
0,06101614396517241;0.0;193;85
0,06667698532085398;0.0;193;85
0,0076881218646476235;0.0;1272;82
0,007578993649194121;0.0;1272;82
0,053994903156611374;0.0;1272;82
0,06545218046464663;0.0;1272;82
0,02616556743552767;0.0;1272;82
0,018072623760772455;0.0;1272;82
0,07128769500504273;0.0;1272;82
0,007715744504027455;0.0;1272;82
0,007711325004628122;0.0;1272;82
0,0701086885173352;0.0;1272;82
0,094367616358354;0.0;565;71
0,03410029647265689;0.0;565;71
0,01965855967176089;0.0;565;71
0,03561243399561276;0.0;565;71
0,028010671978323964;0.0;565;71
0,033947298263332426;0.0;565;71
0,019636904203135908;0.0;565;71
0,12361436690378436;0.0;565;71
0,019743419684875807;0.0;565;71
0,09578452914945546;0.0;565;71
0,01863391301877204;0.0;165;77
0,14705462858355056;0.0;165;77
0,018691769312878748;0.0;165;77
0,06536399159527528;0.0;165;77
0,02053501663544166;0.0;165;77
0,02951994566199656;0.0;165;77
0,0379610524595031;0.0;165;77
0,01870348676024114;0.0;165;77
0,018439741592785053;0.0;165;77
0,017823058285936444;0.0;165;77
0,15654695042368205;0.0;765;61
0,026550488992734822;0.0;765;61
0,08156895591640545;0.0;765;61
0,11839338024455226;0.0;765;61
0,0541520502052073;0.0;765;61
0,02695667126473844;0.0;765;61
0,08059104401997952;0.0;765;61
0,06432910141027115;0.0;765;61
0,12291577253067798;0.0;765;61
0,026907080298244734;0.0;765;61
0,06019002518049099;0.0;581;27
0,03171084127020207;0.0;581;27
0,13944517382850408;0.0;581;27
0,03041013680693605;0.0;581;27
0,1177636025547002;0.0;581;27
0,03188697078961611;0.0;581;27
0,3907831209680104;0.0;581;27
