pathSize;angle_to_destination;route_ID;number_of_edges
0,0;100.0;231;112
0,19701689366462904;100.0;231;112
0,0;100.0;231;112
0,17474251253017092;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,19536891104283405;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2072275323491073;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,21416890324384075;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2003182537418502;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,19900932941722527;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20121856844690922;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,19715725798997452;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2120097036820665;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,3116880324509004;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,19074821596006108;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2064737539563608;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20556039229055578;100.0;231;112
0,2060059905065157;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,21448091258222157;100.0;231;112
0,17101075518105868;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20763060835863678;100.0;231;112
0,0;100.0;231;112
0,20310227378680867;100.0;231;112
0,0;100.0;231;112
0,2113153017731273;100.0;231;112
0,0;100.0;231;112
0,1949803226687019;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20763060835863678;100.0;231;112
0,0;100.0;231;112
0,2102868543065286;100.0;231;112
0,0;100.0;231;112
0,20086744376064725;100.0;231;112
0,0;100.0;231;112
0,20019403573961903;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,21777765416976136;100.0;231;112
0,19536891104283405;100.0;231;112
0,0;100.0;231;112
0,18979282092885552;100.0;231;112
0,0;100.0;231;112
0,2151200654492773;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,19536891104283405;100.0;231;112
0,19730918994911462;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,21795551442630612;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20173837979258602;100.0;231;112
0,20479136656163188;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2084720781213758;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,194220775256442;100.0;231;112
0,0;100.0;231;112
0,1917306495899198;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20954915222233628;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,20386409279197104;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,22209833695993275;100.0;231;112
0,19800051505152338;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,32375540789680834;100.0;231;112
0,0;100.0;231;112
0,20023213891459535;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,1969460742526561;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,1886484067334242;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,22159720188063936;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,21538488491717422;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2085472270492572;100.0;231;112
0,0;100.0;231;112
0,21830548313597808;100.0;231;112
0,0;100.0;231;112
0,0;100.0;231;112
0,2155923695514359;100.0;231;112
0,0;100.0;1107;228
0,0;100.0;1107;228
0,032265670641284716;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,04874083232935633;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,03180331835215244;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,023159431824019583;100.0;1107;228
0,03217632424222239;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,03206440150124745;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,023778296093650342;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,0;100.0;1107;228
0,04773047379419504;100.0;1107;228
0,032215026781194256;100.0;1107;228
AVG:0,06643673758408061pathSize;angle_to_destination;route_ID;number_of_edges
0,09092840543363878;100.0;999;46
0,0;100.0;999;46
0,11826649616126339;100.0;999;46
0,0;100.0;999;46
0,0;100.0;999;46
0,058241219468892824;100.0;999;46
0,0;100.0;999;46
0,059408702857405515;100.0;999;46
0,15670665460131517;100.0;999;46
0,0;100.0;999;46
0,09430817306120542;100.0;999;46
0,0;100.0;999;46
0,08171451566358634;100.0;999;46
0,0;100.0;999;46
0,11178645280820221;100.0;999;46
0,14278083754135595;100.0;999;46
0,0;100.0;999;46
0,12358960809472719;100.0;999;46
0,0;100.0;999;46
0,2565541055276601;100.0;999;46
0,0;100.0;999;46
0,09531842389180101;100.0;999;46
0,0;100.0;999;46
0,0;100.0;999;46
