pathSize;angle_to_destination;route_ID;number_of_edges
0,4595446582856162;3.0;1037;15
0,17886784503196962;3.0;1037;15
0,2924334178113639;3.0;1081;14
0,5262458155116294;3.0;108;3
0,7697366192225321;3.0;108;3
0,6191352501017162;3.0;108;3
0,6191352501017162;3.0;108;3
1,0;3.0;1054;11
0,771354120806532;3.0;1054;11
1,0;3.0;1054;11
0,2718373097175302;3.0;1054;11
0,2592471489931041;3.0;92;24
0,0919300445660518;3.0;64;27
0,6367765864563755;3.0;179;22
0,5011701812294171;3.0;311;36
0,31151858497399254;3.0;311;36
0,2978840756828267;3.0;537;41
0,3844398470984558;3.0;341;28
0,1318753200738989;3.0;341;28
0,1136447728278982;3.0;1077;32
0,25706781729080275;3.0;992;12
0,6807529428091077;3.0;992;12
0,2770809027997492;3.0;448;22
0,30764609947541377;3.0;530;22
0,2705942143536817;3.0;596;23
0,33747973350878535;3.0;176;39
0,12401231918766209;3.0;739;39
0,07992927958291207;3.0;739;39
0,3233686341793831;3.0;592;4
0,7040822733115759;3.0;592;4
0,22657010419616763;3.0;588;66
0,0285364487541655;3.0;419;94
0,02209508363698265;3.0;419;94
0,1275177300316057;3.0;954;57
0,2342215691954388;3.0;977;17
0,1611092490230197;3.0;977;17
0,2870749374613515;3.0;89;13
0,2184462058671588;3.0;44;26
0,19755313080719272;3.0;88;13
0,023128693877626505;3.0;352;75
0,09034887777591205;3.0;352;75
0,07019244426199855;3.0;352;75
0,04616283627004725;3.0;352;75
0,08602656306748191;3.0;734;42
0,02889335281429606;3.0;1199;71
0,11411240912668208;3.0;543;26
0,22846471298844673;3.0;543;26
0,2797261958861661;3.0;403;34
0,31086971928389207;3.0;150;22
1,0;3.0;150;22
0,7395995148375216;3.0;150;22
1,0;3.0;150;22
0,2705891711169932;3.0;150;22
0,23335406398241676;3.0;150;22
1,0;3.0;150;22
0,6357137697249324;3.0;1266;10
0,6357137697249324;3.0;1266;10
0,6492949379378141;3.0;225;12
0,30370941519886596;3.0;225;12
0,3146593151126478;3.0;225;12
0,04318678575657442;3.0;660;79
0,557466024605207;3.0;762;17
0,5236160761181861;3.0;1143;18
0,07027788631374787;3.0;1121;103
0,030277698660813313;3.0;1121;103
0,1822135337039723;3.0;1120;13
0,2267090752030949;3.0;1120;13
0,1822135337039723;3.0;1120;13
0,14926830216898512;3.0;1114;21
0,12316174615461173;3.0;1032;43
0,3020055065828535;3.0;369;32
0,3802481750561606;3.0;369;32
0,661672310243367;3.0;1130;15
0,1756125570934184;3.0;28;32
0,797126991161287;3.0;408;3
0,797126991161287;3.0;408;3
0,39918182198026564;3.0;559;15
0,08918596280673796;3.0;73;12
0,2640250324027804;3.0;270;20
0,04354630899381151;3.0;270;20
0,24940906729754353;3.0;118;37
0,20734228696059098;3.0;118;37
AVG:0,34899206050100895
