0,14476705687681468;10.0;1191;70
0,24520969356875222;10.0;1191;70
0,3950477732560689;10.0;1191;70
0,1972031419531317;10.0;1191;70
0,12679370440186788;10.0;694;180
0,3230021450382765;10.0;232;8
0,3223107797203624;10.0;232;8
0,3223107797203624;10.0;232;8
0,3223107797203624;10.0;232;8
0,3223107797203624;10.0;232;8
0,3223107797203624;10.0;232;8
0,3223107797203624;10.0;232;8
0,3223107797203624;10.0;232;8
0,3230021450382765;10.0;232;8
0,3230021450382765;10.0;232;8
0,2361794145437448;10.0;289;92
0,18534318702955832;10.0;289;92
0,0635113746193321;10.0;289;92
0,2943695768577339;10.0;289;92
0,4667869935919484;10.0;289;92
0,3880639663444285;10.0;1150;128
0,37379960400367507;10.0;1150;128
0,07587840426961923;10.0;1150;128
0,04185737626623709;10.0;1150;128
0,12298849980783966;10.0;1150;128
0,28508897460977023;10.0;153;80
0,2692287177269532;10.0;153;80
0,41315920432907594;10.0;355;31
0,7600097941604667;10.0;355;31
0,4341844532035797;10.0;355;31
0,15091045538390824;10.0;909;52
0,21997543957998933;10.0;909;52
0,29136782483913093;10.0;909;52
0,18272341872340947;10.0;909;52
0,22445927178636516;10.0;909;52
0,23888736144965894;10.0;909;52
0,17562969728042988;10.0;909;52
0,20945324106006202;10.0;909;52
0,2903506893366328;10.0;909;52
0,47055172858564265;10.0;756;46
0,2646096831692737;10.0;756;46
0,11370717927669438;10.0;1;28
0,1493064818487011;10.0;1;28
0,8639131639019206;10.0;538;7
0,6930614861811739;10.0;538;7
0,9426656009331222;10.0;538;7
0,5988854300930546;10.0;538;7
0,5949553111152892;10.0;538;7
0,5949553111152892;10.0;538;7
0,5806151835259434;10.0;538;7
0,10293233871726493;10.0;719;68
0,1740112636357547;10.0;719;68
0,11562645664315818;10.0;719;68
0,11513291610782828;10.0;498;31
0,06953599633349627;10.0;498;31
0,29250669118124617;10.0;498;31
0,30627045161976985;10.0;498;31
0,11162778196249112;10.0;498;31
0,27510038788555247;10.0;1089;56
0,2664303888028663;10.0;1089;56
0,2861435264947423;10.0;1089;56
0,47190378664432764;10.0;1089;56
0,4757119158922378;10.0;1089;56
0,21188052234374743;10.0;362;97
0,3764221393896343;10.0;362;97
0,14569317967460327;10.0;362;97
0,724519272141865;10.0;317;9
0,724519272141865;10.0;317;9
0,7325171933170396;10.0;317;9
0,724519272141865;10.0;317;9
0,7168940443210625;10.0;317;9
0,724519272141865;10.0;317;9
0,7175126052487901;10.0;317;9
0,26364177332552363;10.0;1005;137
0,4267686440454621;10.0;1005;137
0,19201973876785328;10.0;1012;51
0,08603776080819969;10.0;1012;51
0,0726700634400852;10.0;1012;51
0,3090264501299256;10.0;222;165
0,3751504697840662;10.0;222;165
0,31675790549456595;10.0;222;165
0,09536088813174559;10.0;1196;137
0,060584449855707545;10.0;1196;137
0,09868988756215069;10.0;1196;137
0,1494391834044031;10.0;496;66
0,09258436714926366;10.0;496;66
0,21884755569805492;10.0;496;66
0,07430814045268064;10.0;496;66
0,09644090054894594;10.0;496;66
0,27968092421804114;10.0;311;53
0,17813992842529336;10.0;311;53
0,15485888600841902;10.0;311;53
0,2074273330560601;10.0;311;53
0,3021425159485187;10.0;311;53
0,3358737778210896;10.0;311;53
0,4473088282515578;10.0;311;53
0,15922094679115184;10.0;743;344
0,4669787810735486;10.0;743;344
0,17623638315658297;10.0;743;344
0,4897737078668811;10.0;743;344
