1,0;0.7;844;22
1,0;0.7;844;22
1,0;0.7;844;22
1,0;0.7;844;22
1,0;0.7;844;22
1,0;0.7;844;22
1,0;0.7;844;22
0,06648831342930794;0.7;1071;32
0,3531563294330198;0.7;299;23
0,29024455834746954;0.7;67;24
0,8244017007945921;0.7;1266;11
0,5896036553169917;0.7;466;50
0,0553842713081385;0.7;225;13
0,5937175706073312;0.7;65;20
0,7323360863344632;0.7;1093;38
0,548681152925375;0.7;851;16
0,06767178633551851;0.7;360;24
0,5993872027752178;0.7;391;32
0,5993872027752178;0.7;391;32
0,4263096024315065;0.7;391;32
0,4247184194046796;0.7;391;32
0,5993872027752178;0.7;391;32
0,5800403675557755;0.7;391;32
0,4247184194046796;0.7;391;32
0,5800403675557755;0.7;391;32
0,4247184194046796;0.7;391;32
0,5800403675557755;0.7;391;32
0,42870859773570547;0.7;333;10
0,6522744170362753;0.7;1054;14
0,48719215304992947;0.7;1054;14
0,8562974419678506;0.7;1054;14
0,6022893543433521;0.7;44;31
1,0;0.7;150;26
0,6124647789603042;0.7;150;26
1,0;0.7;150;26
0,7305894303453822;0.7;150;26
0,5931382773596712;0.7;150;26
0,6952845176458773;0.7;150;26
0,4843312424903434;0.7;150;26
0,46103787525158024;0.7;1235;32
0,9999999999999998;0.7;233;6
0,3517551046186733;0.7;352;86
0,23568335154439857;0.7;352;86
0,6381009321099171;0.7;1120;18
0,5930506039395405;0.7;1120;18
0,6634756820717347;0.7;538;7
0,28505794223851;0.7;460;32
0,8259829436047561;0.7;394;7
AVG:0,6157739092246779
